cluster_id,cluster_diam
0,8
1,20
2,105
3,4
4,13
5,14
6,5
7,87
8,35
9,34
10,13
11,22
12,38
13,32
14,6
15,12
16,3
17,61
18,54
19,120
20,32
21,10
22,8
23,22
24,1
25,3
26,20
27,10
28,51
29,19
30,15
31,9
32,7
33,20
34,23
35,28
36,3
37,2
38,2
39,16
40,2
41,2
42,10
43,43
44,56
45,25
46,3
47,6
48,26
49,1
50,10
51,4
52,3
53,32
54,5
55,5
56,16
57,21
58,10
59,25
60,6
61,1
62,31
63,1
64,2
65,28
66,5
67,6
68,3
69,8
70,3
71,2
72,20
73,14
74,6
75,17
76,12
77,2
78,1
79,15
80,3
81,15
82,7
83,2
84,1
85,7
86,1
87,2
88,8
89,12
90,2
91,3
92,3
93,13
94,2
95,8
96,3
97,4
98,10
99,4
100,6
101,19
102,3
103,3
104,1
105,2
106,5
107,30
108,4
109,3
110,2
111,7
112,11
113,4
114,13
115,2
116,2
117,8
118,2
119,11
120,3
121,7
122,2
123,19
124,1
125,5
126,4
127,1
128,1
129,2
130,10
131,6
132,3
133,2
134,5
135,7
136,3
137,12
138,1
139,18
140,12
141,4
142,13
143,17
144,9
145,1
146,24
147,3
148,15
149,17
150,2
151,4
152,1
153,47
154,1
155,3
156,1
157,3
158,4
159,4
160,7
161,3
162,1
163,1
164,5
165,2
166,2
167,6
168,1
169,7
170,4
171,20
172,10
173,3
174,1
175,2
176,4
177,2
178,4
179,10
180,5
181,4
182,4
183,2
184,2
185,16
186,1
187,3
188,2
189,4
190,7
191,18
192,7
193,11
194,20
195,9
196,13
197,6
198,5
199,1
200,16
201,5
202,3
203,7
204,8
205,9
206,2
207,2
208,9
209,13
210,1
211,3
212,10
213,2
214,1
215,1
216,2
217,7
218,1
219,3
220,2
221,5
222,4
223,2
224,10
225,2
226,11
227,1
228,3
229,2
230,1
231,9
232,2
233,2
234,1
235,2
236,2
237,1
238,2
239,2
240,2
241,1
242,11
243,4
244,9
245,4
246,21
247,6
248,2
249,5
250,2
251,3
252,3
253,2
254,8
255,4
256,4
257,2
258,2
259,4
260,1
261,10
262,1
263,2
264,1
265,1
266,2
267,1
268,15
269,3
270,2
271,4
272,13
273,1
274,2
275,4
276,2
277,2
278,3
279,1
280,1
281,1
282,3
283,3
284,1
285,1
286,8
287,2
288,3
289,1
290,2
291,5
292,8
293,2
294,3
295,1
296,2
297,1
298,11
299,1
300,2
301,3
302,1
303,4
304,2
305,1
306,2
307,1
308,2
309,3
310,1
311,1
312,1
313,1
314,1
315,1
316,2
317,2
318,1
319,1
