cluster_id,cluster_diam
0,8
1,16
2,101
3,3
4,13
5,14
6,4
7,7
8,10
9,37
10,43
11,35
12,17
13,13
14,22
15,38
16,32
17,3
18,12
19,3
20,41
21,54
22,24
23,89
24,32
25,1
26,9
27,7
28,2
29,1
30,3
31,20
32,9
33,51
34,19
35,15
36,9
37,7
38,20
39,23
40,28
41,3
42,2
43,2
44,16
45,2
46,10
47,32
48,23
49,3
50,6
51,25
52,1
53,15
54,10
55,3
56,3
57,32
58,15
59,16
60,5
61,5
62,16
63,20
64,10
65,25
66,5
67,1
68,44
69,25
70,23
71,1
72,2
73,28
74,23
75,5
76,6
77,3
78,8
79,2
80,2
81,16
82,14
83,6
84,17
85,12
86,2
87,1
88,7
89,3
90,15
91,7
92,1
93,1
94,7
95,3
96,1
97,2
98,8
99,7
100,2
101,3
102,3
103,13
104,2
105,8
106,3
107,4
108,10
109,4
110,3
111,6
112,19
113,3
114,3
115,1
116,2
117,5
118,26
119,4
120,3
121,2
122,7
123,11
124,4
125,5
126,7
127,2
128,2
129,8
130,2
131,11
132,3
133,7
134,19
135,2
136,1
137,2
138,5
139,4
140,1
141,2
142,1
143,2
144,9
145,6
146,3
147,2
148,5
149,6
150,2
151,12
152,1
153,18
154,11
155,4
156,13
157,17
158,9
159,1
160,24
161,22
162,3
163,3
164,1
165,2
166,15
167,13
168,2
169,4
170,8
171,19
172,1
173,49
174,1
175,3
176,7
177,1
178,7
179,3
180,4
181,4
182,7
183,3
184,1
185,2
186,6
187,1
188,7
189,4
190,4
191,19
192,10
193,3
194,3
195,1
196,2
197,4
198,2
199,4
200,10
201,1
202,4
203,3
204,4
205,2
206,2
207,7
208,1
209,3
210,2
211,4
212,7
213,18
214,7
215,11
216,20
217,9
218,13
219,6
220,5
221,1
222,8
223,7
224,2
225,3
226,5
227,4
228,8
229,5
230,3
231,2
232,2
233,9
234,13
235,1
236,2
237,9
238,2
239,1
240,1
241,2
242,2
243,6
244,4
245,1
246,3
247,2
248,12
249,3
250,4
251,2
252,10
253,1
254,2
255,3
256,11
257,3
258,2
259,1
260,1
261,4
262,2
263,2
264,1
265,2
266,2
267,1
268,2
269,12
270,2
271,2
272,1
273,8
274,4
275,9
276,4
277,18
278,6
279,2
280,3
281,2
282,1
283,3
284,3
285,2
286,7
287,4
288,4
289,4
290,2
291,2
292,4
293,1
294,10
295,4
296,8
297,3
298,1
299,9
300,2
301,1
302,1
303,2
304,1
305,15
306,3
307,2
308,2
309,3
310,4
311,10
312,1
313,2
314,4
315,2
316,10
317,1
318,1
319,1
320,2
321,3
322,3
323,1
324,1
325,8
326,2
327,3
328,1
329,5
330,2
331,5
332,1
333,8
334,1
335,1
336,2
337,1
338,3
339,1
340,2
341,1
342,11
343,1
344,2
345,3
346,1
347,2
348,2
349,4
350,2
351,1
352,2
353,1
354,1
355,2
356,1
357,3
358,1
359,1
360,1
361,3
362,1
363,1
364,2
365,1
366,1
367,2
368,2
369,1
370,1
