cluster_id,cluster_diam
0,10
1,54
2,241
3,10
4,28
5,14
6,5
7,156
8,65
9,83
10,13
11,25
12,30
13,6
14,32
15,63
16,97
17,27
18,1
19,3
20,10
21,19
22,17
23,7
24,20
25,23
26,37
27,3
28,6
29,2
30,17
31,10
32,44
33,38
34,9
35,1
36,17
37,4
38,3
39,5
40,5
41,21
42,25
43,36
44,27
45,10
46,6
47,3
48,8
49,2
50,20
51,20
52,4
53,19
54,15
55,15
56,2
57,1
58,9
59,8
60,2
61,32
62,4
63,4
64,4
65,19
66,3
67,34
68,4
69,13
70,3
71,8
72,2
73,21
74,1
75,5
76,6
77,1
78,2
79,10
80,3
81,2
82,5
83,7
84,15
85,1
86,12
87,8
88,1
89,12
90,13
91,1
92,3
93,15
94,17
95,2
96,1
97,4
98,1
99,1
100,3
101,12
102,3
103,2
104,5
105,8
106,9
107,7
108,3
109,2
110,4
111,10
112,3
113,16
114,1
115,3
116,1
117,4
118,13
119,9
120,1
121,16
122,7
123,15
124,9
125,5
126,24
127,1
128,4
129,2
130,1
131,1
132,2
133,7
134,1
135,6
136,5
137,12
138,1
139,3
140,2
141,9
142,1
143,2
144,1
145,2
146,2
147,9
148,21
149,2
150,8
151,4
152,2
153,2
154,1
155,1
156,2
157,1
158,1
159,2
160,1
161,15
162,2
163,4
164,13
165,1
166,4
167,2
168,4
169,2
170,3
171,1
172,2
173,3
174,4
175,2
176,1
177,2
178,5
179,8
180,2
181,3
182,2
183,2
184,1
185,3
186,1
187,2
188,2
189,1
190,2
191,2
192,1
193,1
194,1
195,1
196,1
197,2
