cluster_id,cluster_diam
0,37
1,394
2,11
3,14
4,13
5,27
6,35
7,5
8,10
9,19
10,22
11,23
12,3
13,6
14,2
15,17
16,24
17,38
18,9
19,9
20,25
21,29
22,25
23,7
24,3
25,8
26,4
27,15
28,1
29,1
30,8
31,7
32,4
33,40
34,15
35,11
36,1
37,1
38,2
39,10
40,3
41,2
42,5
43,7
44,1
45,1
46,1
47,15
48,2
49,1
50,4
51,3
52,15
53,10
54,20
55,3
56,1
57,3
58,12
59,1
60,8
61,28
62,22
63,2
64,4
65,2
66,6
67,1
68,3
69,2
70,9
71,2
72,4
73,3
74,1
75,5
76,2
77,1
78,15
79,1
80,5
81,4
82,3
83,1
84,2
85,5
86,8
87,2
88,2
89,1
90,5
91,1
92,2
93,2
94,1
95,2
96,1
97,1
