cluster_id,cluster_diam
0,10
1,85
2,283
3,11
4,226
5,14
6,5
7,13
8,31
9,30
10,63
11,35
12,5
13,10
14,18
15,7
16,22
17,23
18,3
19,6
20,2
21,17
22,10
23,47
24,38
25,17
26,4
27,3
28,5
29,6
30,21
31,25
32,36
33,28
34,10
35,6
36,3
37,8
38,2
39,26
40,57
41,4
42,21
43,15
44,15
45,2
46,1
47,8
48,2
49,4
50,4
51,19
52,34
53,4
54,13
55,3
56,8
57,2
58,21
59,1
60,5
61,1
62,2
63,10
64,3
65,2
66,5
67,7
68,15
69,1
70,12
71,8
72,1
73,13
74,1
75,3
76,15
77,17
78,2
79,1
80,4
81,1
82,1
83,4
84,12
85,3
86,7
87,8
88,9
89,7
90,3
91,6
92,4
93,10
94,16
95,1
96,3
97,1
98,14
99,9
100,1
101,7
102,15
103,9
104,24
105,2
106,4
107,2
108,2
109,6
110,15
111,1
112,3
113,2
114,9
115,1
116,2
117,1
118,2
119,1
120,9
121,21
122,2
123,8
124,4
125,2
126,2
127,1
128,1
129,2
130,1
131,1
132,1
133,15
134,2
135,13
136,1
137,4
138,3
139,4
140,3
141,1
142,2
143,3
144,3
145,1
146,5
147,8
148,2
149,3
150,2
151,1
152,3
153,1
154,2
155,2
156,1
157,2
158,1
159,1
160,1
161,1
162,1
163,2
