cluster_id,cluster_diam
0,8
1,18
2,105
3,4
4,13
5,14
6,4
7,43
8,10
9,43
10,35
11,34
12,13
13,22
14,38
15,32
16,6
17,12
18,3
19,42
20,54
21,24
22,89
23,32
24,1
25,10
26,7
27,2
28,1
29,3
30,20
31,9
32,51
33,19
34,15
35,9
36,7
37,20
38,23
39,28
40,3
41,2
42,2
43,16
44,2
45,2
46,10
47,37
48,56
49,25
50,3
51,6
52,26
53,1
54,15
55,10
56,4
57,3
58,32
59,5
60,5
61,16
62,21
63,10
64,25
65,5
66,1
67,44
68,31
69,1
70,2
71,28
72,5
73,6
74,3
75,8
76,2
77,2
78,20
79,14
80,6
81,17
82,12
83,2
84,1
85,7
86,3
87,15
88,7
89,2
90,1
91,7
92,1
93,2
94,8
95,12
96,2
97,3
98,3
99,13
100,2
101,8
102,3
103,4
104,10
105,4
106,6
107,19
108,3
109,3
110,1
111,2
112,5
113,30
114,4
115,3
116,2
117,7
118,11
119,4
120,5
121,7
122,2
123,2
124,8
125,2
126,11
127,3
128,7
129,19
130,2
131,1
132,5
133,4
134,1
135,1
136,2
137,9
138,6
139,3
140,2
141,5
142,7
143,3
144,12
145,1
146,18
147,11
148,4
149,13
150,17
151,9
152,1
153,24
154,3
155,15
156,17
157,2
158,4
159,19
160,1
161,49
162,1
163,3
164,7
165,1
166,3
167,4
168,4
169,7
170,3
171,1
172,5
173,2
174,6
175,1
176,7
177,4
178,19
179,10
180,3
181,1
182,2
183,4
184,2
185,4
186,10
187,5
188,4
189,4
190,2
191,2
192,1
193,16
194,1
195,3
196,2
197,4
198,7
199,18
200,7
201,11
202,20
203,9
204,13
205,6
206,5
207,1
208,8
209,7
210,2
211,3
212,7
213,8
214,9
215,2
216,2
217,9
218,13
219,1
220,3
221,10
222,2
223,1
224,1
225,2
226,6
227,1
228,3
229,2
230,12
231,3
232,4
233,2
234,10
235,1
236,2
237,11
238,3
239,2
240,1
241,9
242,2
243,2
244,1
245,2
246,2
247,1
248,2
249,2
250,2
251,1
252,8
253,4
254,9
255,4
256,21
257,6
258,2
259,5
260,2
261,3
262,3
263,2
264,7
265,4
266,4
267,2
268,2
269,4
270,1
271,10
272,1
273,2
274,1
275,1
276,2
277,1
278,15
279,3
280,2
281,2
282,4
283,10
284,1
285,2
286,4
287,2
288,2
289,1
290,1
291,1
292,3
293,3
294,1
295,1
296,8
297,2
298,3
299,1
300,5
301,2
302,5
303,1
304,8
305,2
306,3
307,1
308,2
309,1
310,11
311,1
312,2
313,3
314,1
315,2
316,2
317,4
318,2
319,1
320,2
321,1
322,1
323,2
324,1
325,3
326,1
327,1
328,1
329,3
330,1
331,2
332,1
333,1
334,2
335,2
336,1
337,1
