cluster_id,cluster_diam
0,8
1,20
2,90
3,10
4,17
5,14
6,5
7,105
8,65
9,34
10,13
11,25
12,44
13,35
14,12
15,6
16,61
17,138
18,32
19,63
20,97
21,27
22,1
23,3
24,30
25,10
26,19
27,15
28,9
29,7
30,20
31,23
32,37
33,3
34,2
35,2
36,16
37,2
38,11
39,10
40,43
41,25
42,7
43,6
44,26
45,1
46,14
47,4
48,3
49,5
50,5
51,18
52,21
53,25
54,6
55,1
56,36
57,1
58,28
59,5
60,6
61,3
62,8
63,3
64,2
65,20
66,14
67,6
68,17
69,13
70,4
71,19
72,3
73,47
74,15
75,7
76,2
77,1
78,9
79,3
80,8
81,12
82,2
83,3
84,17
85,2
86,4
87,4
88,10
89,4
90,19
91,3
92,1
93,3
94,30
95,4
96,2
97,7
98,11
99,13
100,2
101,8
102,2
103,11
104,3
105,7
106,2
107,19
108,1
109,5
110,1
111,1
112,2
113,10
114,6
115,3
116,2
117,5
118,7
119,15
120,12
121,8
122,1
123,12
124,4
125,13
126,40
127,9
128,1
129,1
130,3
131,15
132,17
133,2
134,5
135,1
136,3
137,1
138,1
139,3
140,12
141,3
142,1
143,4
144,5
145,4
146,6
147,7
148,2
149,20
150,10
151,3
152,2
153,4
154,2
155,5
156,5
157,4
158,4
159,2
160,16
161,1
162,3
163,4
164,11
165,13
166,5
167,1
168,16
169,3
170,7
171,8
172,9
173,5
174,2
175,9
176,18
177,1
178,4
179,10
180,2
181,1
182,1
183,2
184,7
185,1
186,4
187,2
188,5
189,2
190,2
191,12
192,1
193,3
194,2
195,1
196,9
197,3
198,2
199,1
200,2
201,1
202,2
203,5
204,1
205,9
206,21
207,6
208,5
209,2
210,3
211,8
212,4
213,2
214,2
215,4
216,1
217,10
218,1
219,2
220,1
221,1
222,2
223,1
224,15
225,2
226,4
227,13
228,1
229,2
230,4
231,2
232,2
233,3
234,1
235,1
236,1
237,3
238,2
239,1
240,8
241,2
242,3
243,1
244,2
245,5
246,8
247,2
248,3
249,1
250,2
251,1
252,11
253,1
254,2
255,3
256,1
257,2
258,2
259,1
260,2
261,3
262,1
263,1
264,1
265,1
266,1
267,1
268,2
269,1
270,1
