cluster_id,cluster_diam
0,8
1,15
2,51
3,1
4,13
5,6
6,2
7,7
8,10
9,13
10,18
11,18
12,11
13,13
14,21
15,6
16,3
17,27
18,3
19,3
20,12
21,1
22,23
23,19
24,16
25,5
26,8
27,24
28,26
29,38
30,29
31,1
32,9
33,7
34,2
35,1
36,3
37,37
38,10
39,8
40,49
41,6
42,1
43,3
44,9
45,1
46,3
47,2
48,6
49,3
50,3
51,2
52,7
53,2
54,4
55,7
56,6
57,2
58,6
59,5
60,32
61,4
62,1
63,6
64,4
65,11
66,6
67,3
68,3
69,30
70,14
71,2
72,5
73,4
74,13
75,8
76,1
77,9
78,10
79,2
80,6
81,12
82,24
83,16
84,6
85,1
86,2
87,11
88,9
89,15
90,20
91,4
92,5
93,3
94,8
95,2
96,8
97,2
98,2
99,16
100,14
101,6
102,2
103,1
104,12
105,2
106,1
107,6
108,3
109,19
110,15
111,4
112,1
113,25
114,7
115,1
116,1
117,1
118,2
119,4
120,2
121,3
122,3
123,5
124,6
125,5
126,2
127,5
128,3
129,4
130,10
131,4
132,3
133,2
134,2
135,2
136,8
137,4
138,3
139,3
140,1
141,3
142,2
143,1
144,5
145,17
146,1
147,1
148,10
149,3
150,2
151,1
152,11
153,4
154,5
155,6
156,2
157,13
158,3
159,4
160,2
161,10
162,3
163,2
164,4
165,2
166,3
167,17
168,3
169,1
170,1
171,2
172,2
173,5
174,2
175,2
176,4
177,2
178,2
179,1
180,7
181,19
182,5
183,2
184,1
185,2
186,4
187,1
188,6
189,3
190,2
191,5
192,5
193,4
194,1
195,7
196,8
197,10
198,1
199,2
200,9
201,13
202,2
203,9
204,1
205,5
206,13
207,1
208,2
209,1
210,2
211,18
212,8
213,6
214,5
215,2
216,4
217,4
218,29
219,2
220,23
221,1
222,15
223,1
224,3
225,5
226,1
227,3
228,1
229,7
230,3
231,4
232,4
233,7
234,3
235,1
236,2
237,6
238,3
239,3
240,17
241,10
242,8
243,9
244,3
245,3
246,1
247,22
248,2
249,2
250,4
251,2
252,3
253,10
254,20
255,1
256,2
257,2
258,27
259,4
260,2
261,7
262,2
263,2
264,2
265,7
266,1
267,14
268,5
269,8
270,2
271,2
272,3
273,1
274,21
275,21
276,4
277,7
278,11
279,20
280,2
281,9
282,13
283,4
284,5
285,1
286,8
287,7
288,2
289,5
290,1
291,7
292,5
293,5
294,3
295,6
296,2
297,2
298,9
299,2
300,4
301,12
302,1
303,2
304,9
305,1
306,2
307,15
308,2
309,6
310,2
311,1
312,1
313,3
314,2
315,2
316,9
317,3
318,4
319,2
320,4
321,1
322,6
323,1
324,2
325,7
326,5
327,7
328,3
329,2
330,2
331,20
332,9
333,2
334,5
335,7
336,1
337,3
338,1
339,1
340,1
341,4
342,6
343,2
344,2
345,1
346,1
347,2
348,18
349,3
350,1
351,1
352,2
353,1
354,3
355,2
356,2
357,1
358,3
359,1
360,1
361,4
362,9
363,4
364,6
365,1
366,2
367,1
368,1
369,4
370,3
371,2
372,3
373,13
374,7
375,3
376,13
377,12
378,3
379,2
380,2
381,5
382,4
383,4
384,4
385,2
386,9
387,1
388,4
389,4
390,1
391,4
392,10
393,3
394,2
395,2
396,4
397,1
398,2
399,5
400,4
401,4
402,4
403,7
404,11
405,2
406,1
407,2
408,7
409,1
410,2
411,1
412,1
413,2
414,4
415,3
416,1
417,3
418,2
419,2
420,14
421,2
422,1
423,4
424,1
425,1
426,10
427,1
428,5
429,6
430,2
431,2
432,2
433,4
434,2
435,10
436,1
437,2
438,1
439,1
440,5
441,2
442,3
443,3
444,1
445,5
446,3
447,1
448,1
449,1
450,8
451,2
452,5
453,3
454,10
455,2
456,2
457,4
458,1
459,2
460,2
461,4
462,1
463,15
464,1
465,1
466,1
467,2
468,4
469,1
470,2
471,1
472,2
473,2
474,2
475,8
476,3
477,9
478,1
479,3
480,2
481,2
482,1
483,4
484,4
485,1
486,2
487,4
488,2
489,3
490,2
491,1
492,1
493,2
494,2
495,1
496,1
497,1
498,1
499,1
500,1
501,2
502,1
503,1
504,3
505,1
506,1
507,1
508,1
509,1
510,1
511,3
512,1
513,2
514,1
515,1
516,1
517,2
518,1
519,3
520,1
521,1
522,1
523,1
524,1
525,2
526,2
527,1
528,2
529,1
530,2
531,2
532,1
533,3
534,1
