cluster_id,cluster_diam
0,8
1,15
2,45
3,1
4,13
5,6
6,2
7,7
8,10
9,10
10,9
11,18
12,11
13,13
14,21
15,6
16,3
17,18
18,3
19,3
20,12
21,1
22,14
23,19
24,5
25,16
26,5
27,4
28,24
29,26
30,38
31,31
32,1
33,9
34,7
35,2
36,1
37,3
38,37
39,10
40,49
41,6
42,1
43,3
44,9
45,8
46,1
47,3
48,2
49,6
50,3
51,3
52,2
53,4
54,3
55,2
56,4
57,7
58,6
59,1
60,6
61,1
62,32
63,3
64,1
65,6
66,4
67,10
68,6
69,3
70,3
71,30
72,14
73,2
74,5
75,4
76,13
77,8
78,1
79,9
80,12
81,2
82,6
83,12
84,24
85,13
86,6
87,1
88,2
89,11
90,9
91,15
92,17
93,2
94,4
95,4
96,3
97,8
98,2
99,8
100,2
101,1
102,16
103,14
104,6
105,1
106,1
107,9
108,2
109,1
110,6
111,3
112,16
113,1
114,15
115,3
116,1
117,25
118,6
119,1
120,1
121,1
122,1
123,2
124,4
125,2
126,3
127,3
128,5
129,6
130,5
131,2
132,5
133,3
134,4
135,9
136,4
137,3
138,2
139,2
140,2
141,8
142,4
143,3
144,2
145,1
146,3
147,3
148,3
149,2
150,1
151,5
152,17
153,1
154,1
155,10
156,2
157,2
158,1
159,11
160,4
161,5
162,6
163,2
164,13
165,3
166,4
167,2
168,8
169,1
170,3
171,1
172,4
173,2
174,3
175,17
176,3
177,1
178,1
179,2
180,2
181,5
182,2
183,2
184,2
185,2
186,2
187,2
188,1
189,7
190,6
191,5
192,2
193,1
194,2
195,4
196,1
197,6
198,3
199,2
200,5
201,5
202,4
203,1
204,7
205,8
206,4
207,1
208,2
209,9
210,13
211,2
212,9
213,1
214,5
215,13
216,1
217,2
218,1
219,2
220,18
221,8
222,6
223,5
224,2
225,4
226,4
227,18
228,4
229,2
230,2
231,21
232,1
233,15
234,1
235,3
236,4
237,1
238,3
239,1
240,7
241,3
242,4
243,4
244,7
245,3
246,1
247,3
248,2
249,17
250,10
251,8
252,9
253,3
254,3
255,1
256,22
257,2
258,2
259,4
260,2
261,3
262,10
263,8
264,9
265,1
266,2
267,2
268,10
269,27
270,4
271,2
272,6
273,2
274,2
275,7
276,2
277,12
278,14
279,3
280,8
281,2
282,2
283,3
284,1
285,21
286,15
287,8
288,4
289,7
290,11
291,20
292,2
293,9
294,8
295,4
296,5
297,1
298,8
299,7
300,2
301,1
302,5
303,1
304,6
305,5
306,5
307,3
308,6
309,2
310,2
311,9
312,2
313,4
314,12
315,1
316,2
317,9
318,1
319,2
320,4
321,2
322,15
323,2
324,6
325,2
326,1
327,1
328,3
329,1
330,2
331,9
332,3
333,4
334,7
335,2
336,4
337,1
338,6
339,2
340,7
341,5
342,7
343,3
344,1
345,2
346,2
347,2
348,20
349,8
350,2
351,5
352,7
353,1
354,3
355,1
356,1
357,3
358,6
359,2
360,2
361,1
362,1
363,5
364,2
365,18
366,3
367,5
368,1
369,1
370,2
371,1
372,3
373,2
374,2
375,1
376,3
377,1
378,1
379,4
380,6
381,4
382,4
383,6
384,1
385,2
386,1
387,1
388,2
389,3
390,2
391,3
392,9
393,3
394,7
395,3
396,13
397,12
398,3
399,8
400,2
401,1
402,2
403,1
404,5
405,4
406,4
407,4
408,2
409,9
410,1
411,4
412,4
413,1
414,4
415,10
416,1
417,4
418,2
419,2
420,1
421,4
422,1
423,2
424,5
425,4
426,4
427,2
428,3
429,7
430,11
431,2
432,1
433,2
434,7
435,2
436,1
437,2
438,1
439,1
440,2
441,4
442,3
443,2
444,1
445,3
446,3
447,2
448,2
449,14
450,2
451,1
452,4
453,1
454,1
455,3
456,10
457,1
458,5
459,6
460,2
461,2
462,2
463,4
464,2
465,9
466,1
467,2
468,1
469,1
470,5
471,2
472,3
473,3
474,1
475,5
476,3
477,1
478,1
479,1
480,8
481,2
482,5
483,3
484,10
485,3
486,2
487,2
488,4
489,1
490,1
491,2
492,4
493,1
494,15
495,1
496,1
497,1
498,2
499,4
500,1
501,3
502,2
503,1
504,2
505,2
506,1
507,2
508,1
509,3
510,9
511,1
512,3
513,2
514,5
515,2
516,2
517,1
518,4
519,4
520,1
521,2
522,4
523,2
524,3
525,5
526,1
527,1
528,2
529,6
530,2
531,1
532,1
533,1
534,1
535,1
536,2
537,1
538,1
539,3
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,3
549,1
550,2
551,1
552,1
553,1
554,2
555,1
556,3
557,1
558,1
559,1
560,1
561,1
562,1
563,2
564,2
565,1
566,2
567,1
568,2
569,2
570,1
571,3
572,1
