cluster_id,cluster_diam
0,4
1,15
2,29
3,1
4,12
5,6
6,3
7,5
8,10
9,18
10,11
11,13
12,24
13,4
14,2
15,20
16,3
17,1
18,8
19,1
20,6
21,19
22,1
23,15
24,24
25,5
26,4
27,6
28,13
29,17
30,22
31,20
32,3
33,1
34,6
35,5
36,2
37,1
38,7
39,6
40,6
41,1
42,1
43,8
44,6
45,1
46,3
47,2
48,6
49,1
50,2
51,4
52,2
53,4
54,7
55,6
56,31
57,6
58,1
59,1
60,26
61,3
62,1
63,4
64,8
65,6
66,3
67,3
68,3
69,8
70,26
71,11
72,5
73,2
74,12
75,8
76,4
77,12
78,2
79,1
80,4
81,7
82,11
83,7
84,1
85,2
86,2
87,9
88,15
89,15
90,1
91,4
92,3
93,11
94,2
95,8
96,2
97,1
98,14
99,9
100,6
101,1
102,6
103,8
104,2
105,1
106,2
107,16
108,1
109,3
110,11
111,3
112,1
113,10
114,13
115,5
116,1
117,1
118,1
119,1
120,2
121,2
122,3
123,3
124,3
125,4
126,3
127,3
128,2
129,8
130,33
131,5
132,3
133,4
134,2
135,1
136,3
137,3
138,1
139,2
140,2
141,7
142,5
143,3
144,2
145,2
146,1
147,3
148,2
149,1
150,5
151,15
152,1
153,1
154,9
155,1
156,2
157,11
158,4
159,5
160,6
161,2
162,20
163,3
164,4
165,2
166,3
167,3
168,3
169,1
170,1
171,2
172,3
173,11
174,3
175,3
176,1
177,1
178,2
179,2
180,8
181,5
182,1
183,1
184,2
185,11
186,2
187,2
188,1
189,4
190,2
191,1
192,5
193,6
194,3
195,2
196,7
197,1
198,2
199,3
200,1
201,6
202,3
203,2
204,3
205,5
206,4
207,1
208,6
209,8
210,4
211,1
212,2
213,9
214,13
215,5
216,3
217,4
218,1
219,4
220,13
221,2
222,1
223,1
224,1
225,2
226,7
227,8
228,6
229,2
230,1
231,6
232,4
233,4
234,11
235,3
236,2
237,2
238,8
239,1
240,1
241,5
242,8
243,1
244,3
245,4
246,1
247,2
248,1
249,3
250,3
251,3
252,4
253,6
254,4
255,3
256,1
257,1
258,3
259,2
260,4
261,10
262,6
263,2
264,8
265,2
266,3
267,1
268,1
269,6
270,1
271,2
272,15
273,1
274,2
275,4
276,1
277,3
278,10
279,8
280,9
281,1
282,2
283,2
284,10
285,25
286,4
287,2
288,2
289,2
290,1
291,2
292,12
293,1
294,5
295,7
296,2
297,1
298,3
299,1
300,3
301,6
302,9
303,11
304,14
305,8
306,4
307,5
308,5
309,9
310,4
311,2
312,3
313,6
314,6
315,4
316,4
317,5
318,7
319,2
320,1
321,4
322,3
323,5
324,3
325,1
326,6
327,2
328,2
329,5
330,3
331,5
332,2
333,2
334,9
335,2
336,5
337,2
338,9
339,2
340,4
341,3
342,2
343,14
344,1
345,6
346,2
347,1
348,3
349,2
350,1
351,2
352,6
353,5
354,3
355,4
356,1
357,1
358,1
359,2
360,2
361,3
362,4
363,1
364,4
365,2
366,7
367,5
368,3
369,1
370,2
371,3
372,1
373,2
374,2
375,15
376,3
377,2
378,6
379,1
380,8
381,4
382,1
383,1
384,1
385,2
386,7
387,2
388,5
389,2
390,2
391,1
392,5
393,1
394,5
395,1
396,18
397,3
398,1
399,4
400,1
401,1
402,3
403,1
404,1
405,1
406,3
407,1
408,1
409,4
410,3
411,8
412,4
413,3
414,5
415,6
416,2
417,5
418,1
419,2
420,1
421,12
422,1
423,1
424,2
425,3
426,2
427,4
428,2
429,2
430,2
431,5
432,2
433,2
434,2
435,1
436,1
437,13
438,1
439,3
440,8
441,2
442,2
443,2
444,1
445,1
446,2
447,1
448,6
449,1
450,2
451,1
452,1
453,2
454,3
455,2
456,2
457,9
458,1
459,4
460,4
461,2
462,1
463,4
464,12
465,1
466,1
467,3
468,1
469,2
470,1
471,3
472,1
473,2
474,1
475,4
476,4
477,1
478,2
479,7
480,2
481,6
482,1
483,2
484,1
485,5
486,2
487,5
488,2
489,1
490,1
491,1
492,1
493,2
494,2
495,1
496,1
497,3
498,2
499,1
500,8
501,4
502,3
503,2
504,1
505,3
506,1
507,7
508,3
509,2
510,2
511,1
512,3
513,13
514,2
515,1
516,4
517,1
518,1
519,1
520,3
521,10
522,1
523,5
524,2
525,6
526,2
527,2
528,2
529,9
530,4
531,2
532,2
533,4
534,8
535,1
536,2
537,1
538,4
539,2
540,5
541,2
542,3
543,3
544,2
545,1
546,5
547,3
548,2
549,2
550,1
551,1
552,1
553,1
554,8
555,9
556,5
557,2
558,5
559,3
560,1
561,4
562,1
563,2
564,2
565,3
566,2
567,10
568,2
569,2
570,1
571,1
572,2
573,4
574,1
575,2
576,15
577,2
578,1
579,3
580,1
581,3
582,2
583,1
584,1
585,3
586,1
587,1
588,2
589,2
590,1
591,2
592,1
593,2
594,2
595,1
596,1
597,4
598,2
599,2
600,9
601,1
602,4
603,5
604,1
605,4
606,3
607,5
608,2
609,2
610,2
611,1
612,1
613,4
614,4
615,1
616,4
617,2
618,3
619,2
620,3
621,1
622,1
623,1
624,2
625,1
626,3
627,5
628,2
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,2
638,2
639,4
640,5
641,1
642,5
643,3
644,3
645,2
646,1
647,1
648,2
649,1
650,2
651,1
652,1
653,1
654,2
655,2
656,1
657,1
658,1
659,1
660,1
661,1
662,3
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,2
672,1
673,1
674,1
675,3
676,1
677,1
678,2
679,1
680,1
681,2
682,1
683,1
684,1
685,2
686,1
687,1
688,2
689,1
690,1
691,1
692,2
693,2
694,1
695,1
696,1
697,3
698,1
699,1
700,1
701,1
702,1
703,1
