cluster_id,cluster_diam
0,4
1,15
2,32
3,1
4,13
5,6
6,1
7,7
8,5
9,10
10,18
11,11
12,13
13,29
14,4
15,3
16,18
17,3
18,1
19,12
20,1
21,6
22,19
23,1
24,15
25,16
26,5
27,4
28,19
29,20
30,22
31,20
32,3
33,1
34,6
35,7
36,2
37,1
38,3
39,7
40,6
41,6
42,1
43,1
44,9
45,7
46,1
47,3
48,2
49,6
50,3
51,2
52,4
53,3
54,2
55,4
56,7
57,7
58,30
59,6
60,1
61,6
62,1
63,26
64,3
65,1
66,6
67,10
68,6
69,3
70,3
71,8
72,26
73,14
74,5
75,2
76,12
77,8
78,1
79,9
80,12
81,2
82,1
83,4
84,13
85,17
86,6
87,7
88,1
89,2
90,2
91,9
92,15
93,16
94,1
95,4
96,3
97,14
98,2
99,8
100,2
101,1
102,14
103,14
104,6
105,1
106,6
107,9
108,2
109,1
110,2
111,16
112,1
113,3
114,11
115,3
116,1
117,10
118,13
119,6
120,1
121,1
122,1
123,1
124,2
125,4
126,2
127,7
128,3
129,3
130,4
131,3
132,4
133,2
134,8
135,33
136,5
137,3
138,4
139,4
140,2
141,3
142,3
143,2
144,2
145,2
146,8
147,4
148,2
149,2
150,1
151,3
152,2
153,1
154,5
155,16
156,1
157,1
158,9
159,1
160,2
161,1
162,11
163,4
164,5
165,6
166,2
167,13
168,3
169,4
170,2
171,3
172,3
173,3
174,1
175,4
176,2
177,3
178,11
179,3
180,3
181,1
182,1
183,2
184,2
185,5
186,1
187,2
188,2
189,2
190,2
191,7
192,2
193,2
194,1
195,7
196,6
197,4
198,2
199,7
200,1
201,2
202,3
203,1
204,6
205,3
206,2
207,5
208,5
209,4
210,1
211,6
212,8
213,4
214,1
215,2
216,9
217,13
218,5
219,3
220,9
221,1
222,5
223,13
224,2
225,1
226,2
227,1
228,2
229,7
230,8
231,6
232,5
233,1
234,6
235,4
236,4
237,16
238,4
239,2
240,2
241,12
242,1
243,1
244,6
245,8
246,1
247,3
248,4
249,1
250,2
251,1
252,7
253,3
254,4
255,6
256,4
257,5
258,1
259,3
260,1
261,3
262,2
263,15
264,10
265,8
266,3
267,3
268,1
269,6
270,1
271,15
272,1
273,2
274,4
275,1
276,3
277,10
278,8
279,9
280,1
281,2
282,2
283,10
284,25
285,4
286,2
287,2
288,2
289,2
290,2
291,12
292,1
293,12
294,3
295,7
296,2
297,1
298,3
299,1
300,3
301,6
302,21
303,14
304,8
305,4
306,7
307,5
308,9
309,8
310,2
311,9
312,6
313,4
314,4
315,1
316,8
317,7
318,2
319,1
320,4
321,3
322,5
323,1
324,6
325,2
326,2
327,5
328,3
329,5
330,2
331,2
332,9
333,1
334,2
335,11
336,2
337,9
338,1
339,2
340,3
341,2
342,15
343,1
344,6
345,2
346,1
347,3
348,2
349,1
350,2
351,9
352,3
353,4
354,1
355,1
356,2
357,2
358,2
359,4
360,1
361,4
362,2
363,7
364,5
365,3
366,1
367,1
368,2
369,2
370,17
371,3
372,2
373,6
374,8
375,7
376,1
377,3
378,1
379,1
380,2
381,7
382,2
383,6
384,2
385,2
386,1
387,5
388,1
389,5
390,2
391,18
392,3
393,1
394,1
395,1
396,3
397,2
398,1
399,1
400,3
401,1
402,1
403,4
404,3
405,11
406,4
407,4
408,5
409,6
410,1
411,2
412,1
413,12
414,2
415,1
416,1
417,2
418,3
419,2
420,3
421,7
422,2
423,5
424,2
425,2
426,3
427,1
428,13
429,12
430,3
431,8
432,2
433,1
434,2
435,1
436,2
437,1
438,5
439,1
440,3
441,2
442,2
443,9
444,1
445,4
446,4
447,1
448,4
449,12
450,1
451,1
452,3
453,1
454,2
455,1
456,3
457,1
458,2
459,1
460,4
461,4
462,1
463,3
464,7
465,7
466,6
467,2
468,2
469,1
470,2
471,7
472,2
473,1
474,1
475,1
476,2
477,1
478,1
479,1
480,2
481,1
482,8
483,4
484,3
485,2
486,1
487,3
488,1
489,7
490,3
491,2
492,2
493,3
494,13
495,2
496,1
497,4
498,1
499,1
500,1
501,3
502,10
503,1
504,5
505,6
506,2
507,2
508,2
509,4
510,2
511,2
512,9
513,1
514,2
515,1
516,4
517,2
518,5
519,2
520,3
521,3
522,2
523,1
524,5
525,2
526,1
527,1
528,1
529,1
530,5
531,2
532,5
533,3
534,4
535,1
536,2
537,2
538,3
539,10
540,2
541,4
542,1
543,1
544,2
545,4
546,1
547,15
548,1
549,3
550,1
551,3
552,2
553,1
554,1
555,3
556,1
557,1
558,2
559,2
560,1
561,2
562,1
563,2
564,2
565,1
566,1
567,4
568,2
569,9
570,4
571,5
572,1
573,4
574,3
575,2
576,5
577,2
578,1
579,1
580,4
581,4
582,1
583,4
584,2
585,3
586,2
587,3
588,1
589,1
590,1
591,2
592,3
593,5
594,2
595,1
596,1
597,1
598,1
599,1
600,1
601,2
602,2
603,5
604,1
605,3
606,1
607,2
608,1
609,2
610,1
611,2
612,1
613,1
614,2
615,1
616,1
617,1
618,1
619,3
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,2
629,1
630,3
631,1
632,2
633,1
634,1
635,1
636,1
637,2
638,2
639,1
640,2
641,2
642,2
643,1
644,1
645,1
646,3
647,1
648,1
