cluster_id,cluster_diam
0,6
1,25
2,1
3,3
4,1
5,5
6,13
7,8
8,13
9,22
10,2
11,3
12,1
13,1
14,5
15,6
16,2
17,8
18,3
19,3
20,6
21,9
22,12
23,3
24,2
25,2
26,5
27,3
28,2
29,1
30,5
31,6
32,1
33,1
34,1
35,4
36,6
37,2
38,2
39,1
40,2
41,1
42,1
43,1
44,3
45,2
46,1
47,8
48,2
49,1
50,4
51,3
52,5
53,3
54,2
55,2
56,5
57,39
58,5
59,4
60,5
61,1
62,1
63,4
64,3
65,4
66,2
67,1
68,2
69,4
70,2
71,12
72,1
73,4
74,3
75,2
76,1
77,5
78,1
79,2
80,3
81,4
82,3
83,1
84,2
85,5
86,1
87,2
88,6
89,2
90,11
91,3
92,2
93,1
94,1
95,1
96,1
97,1
98,2
99,3
100,3
101,2
102,1
103,1
104,3
105,11
106,5
107,3
108,4
109,1
110,2
111,1
112,2
113,7
114,2
115,3
116,2
117,1
118,3
119,1
120,1
121,1
122,8
123,1
124,1
125,1
126,8
127,4
128,4
129,4
130,2
131,2
132,3
133,1
134,1
135,1
136,3
137,1
138,1
139,2
140,3
141,7
142,1
143,3
144,2
145,1
146,5
147,4
148,2
149,5
150,1
151,1
152,4
153,6
154,1
155,3
156,2
157,1
158,2
159,5
160,3
161,3
162,1
163,4
164,4
165,1
166,1
167,3
168,6
169,1
170,2
171,3
172,5
173,1
174,4
175,5
176,1
177,1
178,2
179,5
180,12
181,2
182,3
183,1
184,4
185,1
186,13
187,2
188,1
189,2
190,3
191,3
192,4
193,2
194,2
195,2
196,1
197,6
198,1
199,2
200,4
201,5
202,2
203,2
204,2
205,1
206,4
207,8
208,1
209,2
210,3
211,1
212,2
213,1
214,3
215,4
216,6
217,4
218,3
219,1
220,9
221,1
222,5
223,5
224,8
225,1
226,6
227,2
228,2
229,1
230,2
231,2
232,1
233,2
234,1
235,1
236,1
237,2
238,3
239,3
240,10
241,2
242,9
243,1
244,2
245,9
246,1
247,2
248,2
249,1
250,9
251,4
252,1
253,1
254,10
255,3
256,1
257,5
258,2
259,1
260,2
261,1
262,2
263,9
264,1
265,2
266,7
267,2
268,9
269,7
270,3
271,2
272,4
273,2
274,4
275,3
276,1
277,1
278,6
279,2
280,4
281,4
282,4
283,2
284,1
285,2
286,3
287,5
288,1
289,5
290,1
291,4
292,2
293,5
294,2
295,1
296,2
297,1
298,10
299,2
300,3
301,2
302,8
303,2
304,3
305,4
306,1
307,1
308,2
309,6
310,2
311,1
312,3
313,1
314,2
315,4
316,3
317,1
318,2
319,1
320,1
321,1
322,2
323,3
324,4
325,1
326,2
327,2
328,3
329,1
330,2
331,2
332,5
333,1
334,2
335,3
336,2
337,1
338,2
339,1
340,5
341,5
342,3
343,6
344,2
345,2
346,1
347,5
348,1
349,4
350,4
351,5
352,3
353,1
354,14
355,3
356,1
357,1
358,2
359,7
360,1
361,1
362,4
363,1
364,4
365,2
366,5
367,10
368,2
369,10
370,1
371,1
372,1
373,15
374,3
375,1
376,3
377,1
378,1
379,13
380,2
381,1
382,1
383,1
384,3
385,1
386,3
387,4
388,1
389,1
390,4
391,2
392,3
393,5
394,6
395,2
396,2
397,2
398,5
399,1
400,2
401,1
402,7
403,1
404,4
405,1
406,2
407,1
408,2
409,1
410,2
411,1
412,14
413,4
414,2
415,2
416,2
417,3
418,1
419,2
420,2
421,2
422,2
423,2
424,1
425,1
426,15
427,1
428,2
429,8
430,2
431,2
432,2
433,2
434,2
435,2
436,1
437,1
438,2
439,1
440,3
441,5
442,3
443,4
444,3
445,1
446,1
447,8
448,2
449,4
450,4
451,10
452,2
453,4
454,2
455,1
456,4
457,5
458,3
459,1
460,2
461,1
462,4
463,4
464,1
465,5
466,1
467,12
468,5
469,5
470,1
471,4
472,3
473,7
474,1
475,1
476,1
477,1
478,2
479,1
480,2
481,4
482,1
483,5
484,1
485,2
486,1
487,4
488,1
489,1
490,1
491,1
492,2
493,1
494,2
495,2
496,3
497,1
498,1
499,1
500,7
501,4
502,2
503,2
504,1
505,2
506,1
507,6
508,2
509,2
510,1
511,2
512,3
513,9
514,3
515,6
516,7
517,7
518,1
519,1
520,3
521,1
522,1
523,1
524,2
525,3
526,4
527,1
528,2
529,2
530,1
531,5
532,3
533,5
534,2
535,2
536,2
537,1
538,4
539,1
540,5
541,3
542,2
543,4
544,2
545,2
546,1
547,10
548,2
549,2
550,3
551,2
552,1
553,2
554,3
555,2
556,8
557,2
558,2
559,7
560,4
561,1
562,4
563,1
564,7
565,1
566,1
567,1
568,1
569,2
570,2
571,2
572,2
573,2
574,3
575,4
576,4
577,6
578,2
579,9
580,5
581,2
582,2
583,4
584,4
585,2
586,4
587,1
588,1
589,4
590,5
591,4
592,1
593,3
594,2
595,1
596,2
597,6
598,4
599,5
600,1
601,1
602,1
603,3
604,2
605,1
606,1
607,5
608,4
609,1
610,2
611,1
612,1
613,2
614,2
615,3
616,2
617,3
618,2
619,1
620,1
621,10
622,2
623,1
624,1
625,4
626,1
627,2
628,1
629,2
630,1
631,1
632,3
633,3
634,6
635,2
636,2
637,1
638,1
639,1
640,1
641,1
642,2
643,1
644,4
645,1
646,2
647,1
648,2
649,4
650,1
651,1
652,2
653,1
654,5
655,1
656,1
657,2
658,4
659,2
660,2
661,4
662,4
663,4
664,3
665,5
666,2
667,3
668,1
669,2
670,3
671,1
672,1
673,2
674,2
675,2
676,1
677,1
678,1
679,3
680,4
681,1
682,4
683,1
684,1
685,2
686,2
687,1
688,1
689,2
690,3
691,3
692,3
693,2
694,2
695,1
696,1
697,1
698,1
699,2
700,1
701,3
702,4
703,2
704,2
705,1
706,1
707,4
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,2
716,2
717,2
718,1
719,3
720,3
721,5
722,2
723,1
724,3
725,1
726,4
727,1
728,1
729,4
730,3
731,2
732,2
733,3
734,3
735,1
736,3
737,2
738,2
739,1
740,1
741,1
742,1
743,2
744,4
745,2
746,2
747,1
748,1
749,1
750,1
751,2
752,13
753,2
754,1
755,2
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,3
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,2
773,1
774,1
775,2
776,1
777,1
778,1
779,1
780,1
781,3
782,1
783,1
784,1
785,1
786,1
787,2
788,2
789,1
790,1
791,2
792,1
793,1
794,1
795,2
796,3
797,1
798,1
799,1
800,1
801,2
802,1
803,2
804,1
805,2
806,1
807,1
808,2
809,1
810,1
811,1
812,2
813,1
814,1
815,1
816,1
817,2
818,1
819,1
820,2
821,1
822,2
823,1
824,1
825,1
826,1
827,1
828,1
829,3
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,1
