cluster_id,cluster_diam
0,9
1,25
2,1
3,6
4,6
5,3
6,5
7,13
8,8
9,13
10,22
11,2
12,2
13,3
14,1
15,7
16,1
17,5
18,11
19,1
20,2
21,8
22,5
23,4
24,5
25,9
26,9
27,12
28,3
29,2
30,12
31,2
32,5
33,3
34,2
35,1
36,5
37,6
38,1
39,1
40,1
41,4
42,6
43,2
44,2
45,6
46,1
47,2
48,1
49,1
50,4
51,1
52,11
53,2
54,1
55,1
56,9
57,2
58,1
59,4
60,8
61,6
62,3
63,3
64,2
65,5
66,39
67,7
68,4
69,4
70,5
71,1
72,1
73,4
74,7
75,4
76,2
77,1
78,2
79,1
80,4
81,2
82,12
83,1
84,4
85,3
86,11
87,2
88,11
89,1
90,2
91,3
92,6
93,3
94,1
95,2
96,6
97,2
98,2
99,6
100,2
101,11
102,3
103,2
104,2
105,4
106,1
107,1
108,1
109,1
110,2
111,3
112,3
113,4
114,2
115,2
116,1
117,7
118,12
119,5
120,3
121,4
122,1
123,3
124,1
125,2
126,7
127,5
128,3
129,2
130,1
131,3
132,1
133,1
134,1
135,2
136,10
137,1
138,1
139,1
140,1
141,5
142,8
143,4
144,4
145,4
146,2
147,2
148,3
149,1
150,1
151,1
152,2
153,3
154,1
155,1
156,2
157,3
158,8
159,1
160,3
161,1
162,1
163,2
164,2
165,5
166,4
167,2
168,5
169,1
170,1
171,1
172,4
173,6
174,1
175,15
176,2
177,3
178,4
179,2
180,5
181,4
182,3
183,1
184,4
185,1
186,1
187,3
188,6
189,1
190,2
191,3
192,5
193,1
194,6
195,6
196,1
197,1
198,2
199,6
200,12
201,2
202,3
203,1
204,1
205,4
206,1
207,13
208,2
209,1
210,2
211,5
212,8
213,3
214,2
215,2
216,1
217,6
218,1
219,2
220,4
221,6
222,2
223,2
224,8
225,1
226,1
227,5
228,8
229,1
230,3
231,3
232,1
233,3
234,1
235,3
236,4
237,6
238,4
239,3
240,1
241,9
242,3
243,1
244,1
245,5
246,5
247,8
248,1
249,6
250,2
251,1
252,1
253,2
254,1
255,6
256,2
257,1
258,2
259,1
260,6
261,1
262,2
263,3
264,1
265,3
266,10
267,2
268,9
269,1
270,2
271,9
272,1
273,1
274,2
275,2
276,2
277,9
278,4
279,1
280,1
281,10
282,1
283,5
284,2
285,1
286,2
287,1
288,3
289,5
290,2
291,2
292,8
293,3
294,13
295,8
296,3
297,3
298,5
299,3
300,5
301,3
302,1
303,2
304,6
305,2
306,4
307,4
308,6
309,2
310,1
311,3
312,3
313,5
314,1
315,5
316,2
317,1
318,4
319,3
320,5
321,2
322,1
323,4
324,1
325,10
326,2
327,8
328,2
329,8
330,2
331,4
332,3
333,2
334,6
335,2
336,1
337,3
338,1
339,2
340,5
341,3
342,1
343,4
344,1
345,1
346,2
347,2
348,3
349,4
350,1
351,2
352,4
353,2
354,5
355,3
356,1
357,2
358,3
359,2
360,1
361,2
362,1
363,5
364,16
365,12
366,2
367,2
368,5
369,5
370,1
371,8
372,5
373,1
374,14
375,3
376,1
377,1
378,1
379,2
380,7
381,1
382,1
383,1
384,4
385,2
386,5
387,14
388,10
389,1
390,1
391,1
392,1
393,17
394,3
395,1
396,3
397,1
398,1
399,13
400,2
401,1
402,1
403,1
404,3
405,1
406,1
407,3
408,4
409,1
410,4
411,3
412,3
413,5
414,6
415,2
416,2
417,2
418,5
419,1
420,2
421,1
422,7
423,1
424,6
425,1
426,1
427,2
428,1
429,2
430,1
431,1
432,14
433,2
434,2
435,3
436,2
437,2
438,2
439,2
440,2
441,1
442,1
443,10
444,1
445,1
446,2
447,8
448,2
449,2
450,2
451,2
452,2
453,4
454,1
455,1
456,2
457,3
458,11
459,3
460,2
461,4
462,3
463,1
464,2
465,8
466,2
467,4
468,13
469,4
470,2
471,1
472,4
473,5
474,3
475,2
476,1
477,4
478,4
479,3
480,5
481,18
482,5
483,1
484,1
485,2
486,1
487,2
488,1
489,2
490,1
491,2
492,1
493,3
494,4
495,1
496,5
497,1
498,2
499,1
500,4
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,4
509,1
510,2
511,2
512,3
513,1
514,1
515,1
516,7
517,4
518,2
519,2
520,1
521,2
522,1
523,6
524,2
525,2
526,1
527,2
528,3
529,9
530,3
531,6
532,11
533,7
534,2
535,1
536,3
537,1
538,1
539,1
540,2
541,6
542,2
543,2
544,2
545,7
546,3
547,5
548,2
549,6
550,2
551,1
552,4
553,2
554,3
555,2
556,4
557,2
558,1
559,10
560,3
561,2
562,2
563,8
564,2
565,2
566,7
567,4
568,4
569,1
570,8
571,1
572,1
573,1
574,1
575,2
576,2
577,1
578,2
579,3
580,6
581,2
582,13
583,3
584,2
585,4
586,2
587,1
588,4
589,1
590,5
591,4
592,1
593,3
594,1
595,2
596,1
597,2
598,7
599,5
600,5
601,1
602,1
603,5
604,3
605,1
606,1
607,5
608,4
609,1
610,2
611,1
612,2
613,2
614,3
615,3
616,2
617,1
618,10
619,2
620,1
621,2
622,1
623,2
624,4
625,1
626,2
627,1
628,2
629,1
630,1
631,3
632,2
633,1
634,3
635,1
636,1
637,1
638,2
639,1
640,4
641,1
642,2
643,1
644,2
645,1
646,1
647,2
648,1
649,5
650,1
651,1
652,4
653,2
654,1
655,1
656,4
657,4
658,4
659,4
660,5
661,2
662,2
663,3
664,2
665,2
666,3
667,1
668,1
669,2
670,2
671,2
672,1
673,1
674,1
675,1
676,4
677,4
678,1
679,4
680,2
681,1
682,2
683,1
684,2
685,3
686,2
687,3
688,1
689,1
690,1
691,2
692,1
693,3
694,4
695,2
696,2
697,1
698,1
699,4
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,2
709,2
710,2
711,3
712,4
713,5
714,2
715,1
716,3
717,1
718,1
719,2
720,5
721,2
722,3
723,3
724,2
725,1
726,1
727,2
728,1
729,4
730,2
731,2
732,1
733,1
734,1
735,1
736,1
737,1
738,2
739,13
740,2
741,1
742,1
743,2
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,2
753,3
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,2
763,1
764,1
765,2
766,1
767,1
768,1
769,1
770,3
771,1
772,1
773,2
774,1
775,2
776,2
777,1
778,1
779,2
780,1
781,1
782,1
783,2
784,3
785,1
786,1
787,2
788,1
789,1
790,2
791,1
792,1
793,2
794,1
795,1
796,2
797,1
798,1
799,1
800,1
801,2
802,1
803,1
804,2
805,1
806,2
807,1
808,1
809,1
810,1
811,3
812,1
813,1
814,1
815,1
816,1
817,1
818,1
