cluster_id,cluster_diam
0,27
1,100
2,406
3,11
4,14
5,13
6,27
7,35
8,5
9,10
10,19
11,22
12,23
13,3
14,6
15,2
16,17
17,24
18,38
19,17
20,16
21,9
22,9
23,25
24,36
25,29
26,23
27,7
28,3
29,8
30,4
31,15
32,1
33,1
34,8
35,7
36,4
37,40
38,13
39,3
40,11
41,1
42,1
43,2
44,10
45,3
46,2
47,5
48,7
49,1
50,1
51,1
52,15
53,2
54,1
55,1
56,4
57,12
58,3
59,15
60,3
61,10
62,20
63,1
64,3
65,1
66,12
67,1
68,8
69,28
70,22
71,2
72,4
73,2
74,6
75,1
76,3
77,2
78,9
79,2
80,21
81,2
82,4
83,2
84,1
85,5
86,2
87,1
88,1
89,15
90,1
91,4
92,4
93,3
94,1
95,2
96,5
97,8
98,2
99,2
100,1
101,5
102,1
103,2
104,2
105,1
106,1
107,1
108,1
