cluster_id,cluster_diam
0,8
1,16
2,84
3,3
4,13
5,14
6,4
7,7
8,10
9,37
10,43
11,35
12,17
13,13
14,22
15,34
16,23
17,3
18,12
19,3
20,41
21,22
22,38
23,17
24,24
25,88
26,32
27,1
28,9
29,7
30,2
31,1
32,3
33,20
34,9
35,51
36,18
37,2
38,13
39,9
40,7
41,7
42,23
43,28
44,3
45,2
46,2
47,16
48,2
49,10
50,32
51,22
52,3
53,6
54,25
55,1
56,15
57,10
58,3
59,3
60,32
61,14
62,2
63,5
64,5
65,15
66,17
67,10
68,12
69,5
70,1
71,44
72,25
73,23
74,1
75,2
76,28
77,23
78,5
79,6
80,3
81,8
82,2
83,2
84,16
85,14
86,6
87,6
88,10
89,12
90,2
91,1
92,7
93,3
94,15
95,7
96,1
97,1
98,7
99,1
100,1
101,1
102,8
103,7
104,2
105,3
106,3
107,13
108,2
109,8
110,3
111,4
112,10
113,4
114,3
115,6
116,19
117,4
118,3
119,3
120,1
121,2
122,5
123,18
124,1
125,3
126,2
127,7
128,11
129,4
130,5
131,7
132,2
133,13
134,2
135,8
136,2
137,11
138,3
139,7
140,19
141,2
142,3
143,3
144,1
145,2
146,2
147,5
148,4
149,4
150,1
151,9
152,2
153,1
154,2
155,4
156,5
157,6
158,3
159,2
160,5
161,5
162,2
163,12
164,1
165,8
166,10
167,2
168,4
169,9
170,15
171,9
172,1
173,24
174,16
175,3
176,3
177,1
178,2
179,15
180,13
181,2
182,4
183,8
184,2
185,1
186,30
187,1
188,3
189,7
190,1
191,7
192,3
193,4
194,4
195,7
196,3
197,1
198,2
199,6
200,6
201,4
202,4
203,18
204,10
205,5
206,9
207,3
208,3
209,1
210,2
211,4
212,2
213,4
214,10
215,1
216,4
217,3
218,4
219,2
220,2
221,7
222,1
223,1
224,14
225,2
226,4
227,7
228,29
229,18
230,7
231,11
232,20
233,9
234,13
235,6
236,5
237,1
238,8
239,7
240,2
241,5
242,1
243,8
244,5
245,3
246,2
247,2
248,9
249,10
250,1
251,2
252,9
253,2
254,1
255,1
256,2
257,2
258,6
259,4
260,1
261,3
262,2
263,12
264,3
265,4
266,2
267,10
268,1
269,2
270,3
271,11
272,3
273,2
274,1
275,1
276,4
277,2
278,2
279,1
280,5
281,2
282,13
283,1
284,2
285,12
286,2
287,2
288,1
289,6
290,4
291,9
292,4
293,18
294,6
295,2
296,2
297,3
298,2
299,1
300,3
301,3
302,3
303,15
304,1
305,7
306,2
307,1
308,4
309,4
310,4
311,4
312,2
313,2
314,4
315,1
316,9
317,4
318,8
319,11
320,3
321,1
322,8
323,2
324,1
325,1
326,1
327,2
328,1
329,15
330,3
331,2
332,2
333,2
334,3
335,4
336,3
337,10
338,1
339,2
340,2
341,4
342,2
343,10
344,1
345,1
346,1
347,1
348,2
349,3
350,3
351,1
352,1
353,1
354,8
355,2
356,3
357,1
358,5
359,5
360,1
361,15
362,1
363,1
364,1
365,2
366,1
367,3
368,1
369,2
370,2
371,1
372,11
373,1
374,2
375,3
376,1
377,2
378,2
379,4
380,4
381,2
382,1
383,1
384,2
385,1
386,1
387,1
388,1
389,2
390,1
391,3
392,1
393,1
394,1
395,1
396,3
397,1
398,1
399,2
400,1
401,1
402,2
403,2
404,1
405,1
