cluster_id,cluster_diam
0,16
1,100
2,283
3,11
4,238
5,14
6,13
7,31
8,30
9,63
10,35
11,5
12,10
13,18
14,7
15,22
16,23
17,3
18,6
19,2
20,17
21,24
22,38
23,17
24,4
25,13
26,9
27,7
28,21
29,25
30,36
31,28
32,23
33,6
34,3
35,8
36,2
37,26
38,4
39,15
40,1
41,8
42,2
43,4
44,4
45,19
46,34
47,4
48,13
49,3
50,8
51,2
52,21
53,1
54,5
55,1
56,2
57,10
58,3
59,2
60,5
61,7
62,15
63,1
64,21
65,1
66,1
67,3
68,15
69,17
70,2
71,1
72,4
73,1
74,1
75,4
76,12
77,3
78,15
79,3
80,6
81,4
82,10
83,16
84,1
85,3
86,1
87,14
88,9
89,1
90,8
91,28
92,24
93,2
94,4
95,2
96,2
97,6
98,15
99,1
100,3
101,2
102,9
103,1
104,2
105,1
106,2
107,1
108,9
109,21
110,2
111,9
112,4
113,2
114,2
115,1
116,2
117,5
118,1
119,1
120,15
121,2
122,1
123,4
124,4
125,3
126,1
127,2
128,3
129,1
130,5
131,8
132,2
133,3
134,2
135,1
136,1
137,4
138,2
139,2
140,1
141,1
142,1
143,1
144,1
145,2
