cluster_id,cluster_size
0,9
1,26
2,106
3,3
4,18
5,7
6,3
7,8
8,13
9,36
10,109
11,22
12,20
13,14
14,45
15,11
16,81
17,29
18,4
19,18
20,2
21,26
22,43
23,95
24,17
25,39
26,144
27,58
28,2
29,17
30,12
31,3
32,2
33,4
34,39
35,9
36,59
37,19
38,3
39,4
40,13
41,2
42,4
43,10
44,8
45,7
46,4
47,5
48,19
49,3
50,6
51,14
52,8
53,3
54,8
55,5
56,2
57,6
58,12
59,7
60,4
61,4
62,71
63,15
64,3
65,8
66,5
67,28
68,23
69,3
70,12
71,22
72,3
73,19
74,38
75,69
76,2
77,4
78,29
79,46
80,29
81,5
82,7
83,4
84,15
85,3
86,20
87,3
88,20
89,17
90,8
91,3
92,7
93,12
94,16
95,3
96,2
97,10
98,4
99,30
100,16
101,5
102,2
103,2
104,10
105,2
106,2
107,2
108,9
109,11
110,3
111,4
112,6
113,6
114,11
115,3
116,9
117,4
118,5
119,11
120,5
121,4
122,3
123,3
124,4
125,9
126,5
127,4
128,4
129,2
130,4
131,3
132,2
133,6
134,28
135,2
136,2
137,12
138,4
139,3
140,2
141,13
142,6
143,6
144,7
145,3
146,27
147,3
148,10
149,3
150,12
151,4
152,3
153,6
154,3
155,4
156,27
157,4
158,2
159,3
160,3
161,6
162,3
163,3
164,5
165,3
166,2
167,9
168,6
169,3
170,2
171,3
172,5
173,7
174,7
175,4
176,3
177,7
178,6
179,3
180,14
181,2
182,9
183,12
184,2
185,6
186,12
187,19
188,11
189,2
190,18
191,24
192,4
193,3
194,2
195,3
196,20
197,16
198,10
199,3
200,5
201,40
202,4
203,34
204,2
205,44
206,2
207,4
208,8
209,4
210,2
211,8
212,4
213,5
214,5
215,8
216,4
217,2
218,3
219,8
220,4
221,4
222,22
223,11
224,9
225,6
226,10
227,4
228,4
229,2
230,31
231,3
232,5
233,3
234,4
235,12
236,21
237,2
238,2
239,3
240,3
241,31
242,5
243,3
244,3
245,10
246,2
247,2
248,38
249,18
250,3
251,3
252,6
253,7
254,22
255,47
256,10
257,8
258,18
259,23
260,3
261,10
262,15
263,8
264,7
265,2
266,10
267,9
268,4
269,8
270,2
271,10
272,8
273,4
274,3
275,3
276,10
277,2
278,11
279,24
280,2
281,3
282,11
283,2
284,2
285,4
286,3
287,7
288,5
289,2
290,5
291,3
292,13
293,4
294,5
295,4
296,15
297,2
298,3
299,4
300,3
301,22
302,20
303,4
304,7
305,8
306,2
307,3
308,2
309,2
310,5
311,3
312,3
313,2
314,2
315,3
316,26
317,4
318,2
319,4
320,6
321,10
322,3
323,3
324,2
325,7
326,5
327,11
328,5
329,5
330,8
331,2
332,3
333,2
334,3
335,2
336,5
337,4
338,3
339,4
340,8
341,4
342,24
343,15
344,3
345,5
346,5
347,3
348,2
349,5
350,5
351,5
352,4
353,3
354,3
355,5
356,2
357,3
358,10
359,5
360,8
361,16
362,4
363,2
364,10
365,3
366,2
367,3
368,2
369,2
370,3
371,5
372,2
373,4
374,3
375,3
376,3
377,4
378,6
379,2
380,2
381,11
382,2
383,6
384,3
385,3
386,5
387,3
388,12
389,3
390,2
391,2
392,2
393,6
394,3
395,3
396,4
397,2
398,2
399,2
400,10
401,3
402,4
403,11
404,3
405,2
406,3
407,3
408,5
409,2
410,16
411,2
412,2
413,2
414,3
415,4
416,2
417,3
418,3
419,2
420,9
421,2
422,3
423,4
424,2
425,3
426,3
427,2
428,5
429,5
430,2
431,3
432,6
433,3
434,4
435,2
436,2
437,3
438,2
439,2
440,2
441,2
442,2
443,3
444,2
445,4
446,2
447,2
448,2
449,2
450,2
451,4
452,2
453,3
454,2
455,2
456,3
457,2
458,4
459,2
460,3
461,2
462,3
463,3
464,2
465,2
466,3
467,2
