cluster_id,cluster_size
0,21
1,230
2,1174
3,13
4,1236
5,15
6,15
7,68
8,43
9,103
10,48
11,6
12,11
13,41
14,10
15,46
16,41
17,4
18,9
19,3
20,25
21,25
22,57
23,19
24,5
25,14
26,12
27,8
28,30
29,51
30,66
31,63
32,30
33,8
34,4
35,15
36,3
37,45
38,5
39,21
40,2
41,9
42,3
43,5
44,5
45,22
46,69
47,5
48,14
49,4
50,10
51,3
52,33
53,2
54,6
55,2
56,3
57,13
58,4
59,3
60,7
61,8
62,23
63,2
64,23
65,2
66,2
67,4
68,17
69,18
70,3
71,2
72,5
73,2
74,2
75,5
76,13
77,4
78,23
79,4
80,9
81,5
82,11
83,19
84,2
85,4
86,2
87,18
88,11
89,2
90,12
91,34
92,31
93,3
94,5
95,3
96,4
97,7
98,26
99,2
100,4
101,3
102,10
103,2
104,3
105,2
106,4
107,2
108,11
109,24
110,3
111,13
112,5
113,3
114,3
115,2
116,3
117,6
118,2
119,2
120,19
121,3
122,2
123,5
124,5
125,4
126,2
127,3
128,4
129,2
130,6
131,16
132,3
133,4
134,3
135,2
136,2
137,5
138,3
139,3
140,2
141,2
142,2
143,2
144,2
145,3
