cluster_id,cluster_size
0,5
1,22
2,31
3,2
4,17
5,7
6,4
7,6
8,11
9,22
10,20
11,14
12,28
13,6
14,5
15,51
16,4
17,2
18,11
19,2
20,7
21,22
22,2
23,16
24,36
25,7
26,5
27,11
28,19
29,22
30,25
31,41
32,4
33,2
34,13
35,8
36,3
37,2
38,8
39,7
40,8
41,2
42,2
43,10
44,7
45,2
46,4
47,3
48,7
49,2
50,5
51,5
52,3
53,5
54,9
55,7
56,61
57,8
58,2
59,2
60,44
61,4
62,2
63,5
64,9
65,7
66,4
67,4
68,4
69,9
70,57
71,12
72,7
73,3
74,17
75,9
76,5
77,17
78,3
79,2
80,5
81,8
82,13
83,8
84,2
85,4
86,3
87,12
88,23
89,19
90,2
91,6
92,4
93,12
94,3
95,16
96,3
97,2
98,18
99,12
100,8
101,2
102,7
103,11
104,3
105,2
106,3
107,25
108,2
109,4
110,12
111,4
112,2
113,13
114,17
115,7
116,2
117,2
118,2
119,2
120,3
121,3
122,4
123,4
124,6
125,5
126,5
127,4
128,3
129,9
130,42
131,7
132,4
133,5
134,3
135,2
136,4
137,4
138,2
139,3
140,4
141,8
142,6
143,4
144,3
145,3
146,2
147,4
148,3
149,2
150,6
151,23
152,2
153,2
154,11
155,2
156,3
157,13
158,6
159,6
160,7
161,3
162,27
163,5
164,5
165,3
166,4
167,4
168,4
169,2
170,2
171,3
172,4
173,21
174,4
175,4
176,2
177,2
178,3
179,3
180,10
181,6
182,2
183,2
184,3
185,16
186,3
187,3
188,2
189,5
190,3
191,2
192,8
193,7
194,4
195,3
196,8
197,2
198,3
199,4
200,2
201,7
202,4
203,3
204,5
205,6
206,5
207,2
208,7
209,9
210,5
211,2
212,3
213,12
214,17
215,8
216,5
217,6
218,2
219,5
220,21
221,4
222,2
223,2
224,2
225,3
226,9
227,9
228,7
229,3
230,2
231,7
232,5
233,5
234,12
235,4
236,3
237,3
238,10
239,2
240,2
241,6
242,11
243,2
244,4
245,5
246,2
247,3
248,2
249,4
250,4
251,4
252,5
253,8
254,5
255,4
256,2
257,2
258,5
259,3
260,7
261,13
262,7
263,3
264,9
265,3
266,4
267,2
268,2
269,7
270,2
271,3
272,18
273,2
274,3
275,5
276,2
277,4
278,12
279,12
280,10
281,2
282,3
283,3
284,11
285,26
286,5
287,3
288,3
289,3
290,2
291,3
292,13
293,2
294,6
295,9
296,3
297,2
298,5
299,2
300,5
301,7
302,10
303,12
304,18
305,12
306,6
307,6
308,6
309,10
310,5
311,3
312,4
313,7
314,7
315,5
316,6
317,7
318,9
319,4
320,2
321,6
322,4
323,8
324,4
325,2
326,8
327,3
328,3
329,8
330,4
331,7
332,3
333,3
334,10
335,3
336,6
337,3
338,11
339,3
340,5
341,4
342,4
343,20
344,2
345,7
346,4
347,2
348,5
349,3
350,2
351,3
352,7
353,6
354,4
355,5
356,2
357,2
358,2
359,3
360,4
361,5
362,7
363,2
364,5
365,3
366,8
367,9
368,4
369,2
370,3
371,4
372,2
373,3
374,3
375,17
376,4
377,3
378,7
379,2
380,11
381,5
382,2
383,2
384,2
385,3
386,9
387,3
388,7
389,3
390,3
391,2
392,6
393,2
394,6
395,2
396,26
397,4
398,2
399,5
400,2
401,2
402,6
403,2
404,2
405,2
406,5
407,2
408,2
409,5
410,4
411,14
412,5
413,4
414,6
415,7
416,3
417,6
418,2
419,3
420,2
421,26
422,2
423,2
424,3
425,4
426,3
427,5
428,3
429,3
430,3
431,6
432,3
433,3
434,3
435,2
436,2
437,21
438,2
439,4
440,9
441,3
442,3
443,3
444,2
445,2
446,3
447,2
448,9
449,2
450,4
451,2
452,2
453,3
454,4
455,3
456,3
457,12
458,2
459,5
460,5
461,3
462,2
463,5
464,15
465,2
466,2
467,6
468,2
469,3
470,2
471,4
472,2
473,3
474,2
475,5
476,5
477,2
478,3
479,8
480,3
481,7
482,2
483,3
484,2
485,6
486,3
487,6
488,3
489,2
490,2
491,2
492,2
493,3
494,3
495,2
496,2
497,4
498,3
499,2
500,9
501,5
502,4
503,4
504,2
505,4
506,2
507,8
508,4
509,3
510,3
511,2
512,4
513,17
514,3
515,2
516,6
517,2
518,2
519,2
520,4
521,11
522,2
523,6
524,3
525,9
526,3
527,3
528,3
529,12
530,5
531,3
532,3
533,5
534,9
535,2
536,3
537,2
538,5
539,3
540,6
541,3
542,4
543,4
544,3
545,2
546,6
547,4
548,3
549,3
550,2
551,2
552,2
553,2
554,9
555,15
556,7
557,3
558,6
559,4
560,2
561,5
562,2
563,3
564,3
565,4
566,3
567,12
568,3
569,3
570,2
571,2
572,3
573,5
574,2
575,3
576,16
577,3
578,2
579,4
580,2
581,4
582,3
583,2
584,2
585,4
586,2
587,2
588,3
589,3
590,2
591,3
592,2
593,3
594,3
595,2
596,2
597,5
598,3
599,3
600,10
601,2
602,5
603,6
604,2
605,5
606,4
607,6
608,3
609,3
610,3
611,2
612,2
613,5
614,5
615,2
616,6
617,3
618,4
619,3
620,4
621,2
622,2
623,2
624,3
625,2
626,4
627,6
628,3
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,3
638,3
639,5
640,6
641,2
642,6
643,4
644,4
645,3
646,2
647,2
648,3
649,2
650,3
651,2
652,2
653,2
654,3
655,3
656,2
657,2
658,2
659,2
660,2
661,2
662,4
663,2
664,2
665,2
666,2
667,2
668,2
669,2
670,2
671,3
672,2
673,2
674,2
675,4
676,2
677,2
678,3
679,2
680,2
681,3
682,2
683,2
684,2
685,3
686,2
687,2
688,3
689,2
690,2
691,2
692,3
693,3
694,2
695,2
696,2
697,4
698,2
699,2
700,2
701,2
702,2
703,2
