cluster_id,cluster_size
0,10
1,26
2,2
3,7
4,7
5,4
6,6
7,17
8,15
9,14
10,24
11,4
12,4
13,4
14,2
15,8
16,2
17,6
18,12
19,2
20,3
21,12
22,7
23,5
24,6
25,13
26,10
27,16
28,4
29,3
30,15
31,3
32,10
33,4
34,3
35,2
36,6
37,7
38,2
39,2
40,2
41,5
42,7
43,3
44,3
45,7
46,2
47,5
48,2
49,2
50,5
51,2
52,19
53,3
54,2
55,2
56,10
57,3
58,2
59,5
60,9
61,7
62,4
63,4
64,3
65,6
66,40
67,8
68,6
69,5
70,6
71,2
72,2
73,5
74,8
75,6
76,3
77,2
78,4
79,2
80,6
81,3
82,15
83,2
84,6
85,4
86,12
87,3
88,16
89,2
90,3
91,4
92,8
93,4
94,2
95,3
96,9
97,3
98,3
99,7
100,3
101,12
102,4
103,4
104,3
105,5
106,2
107,2
108,2
109,2
110,3
111,4
112,6
113,5
114,4
115,3
116,2
117,8
118,17
119,7
120,4
121,5
122,2
123,4
124,2
125,3
126,8
127,6
128,4
129,3
130,2
131,4
132,2
133,2
134,2
135,3
136,11
137,2
138,2
139,2
140,2
141,6
142,10
143,6
144,5
145,5
146,3
147,3
148,4
149,2
150,2
151,2
152,3
153,4
154,2
155,2
156,3
157,4
158,9
159,2
160,4
161,2
162,2
163,3
164,3
165,6
166,6
167,3
168,6
169,2
170,2
171,2
172,5
173,8
174,2
175,27
176,3
177,4
178,5
179,3
180,8
181,5
182,4
183,2
184,5
185,2
186,2
187,4
188,7
189,2
190,3
191,5
192,6
193,2
194,7
195,7
196,2
197,2
198,3
199,7
200,16
201,3
202,5
203,2
204,2
205,5
206,2
207,19
208,4
209,2
210,3
211,7
212,9
213,4
214,3
215,3
216,2
217,7
218,2
219,3
220,5
221,7
222,3
223,3
224,10
225,2
226,2
227,6
228,11
229,2
230,4
231,4
232,2
233,4
234,2
235,4
236,5
237,8
238,5
239,4
240,2
241,10
242,5
243,2
244,2
245,6
246,6
247,9
248,2
249,7
250,3
251,2
252,2
253,3
254,2
255,7
256,3
257,2
258,3
259,2
260,8
261,2
262,3
263,4
264,2
265,4
266,12
267,3
268,10
269,2
270,3
271,10
272,2
273,2
274,3
275,3
276,3
277,12
278,5
279,2
280,2
281,11
282,2
283,6
284,3
285,2
286,3
287,2
288,5
289,6
290,3
291,3
292,9
293,4
294,15
295,12
296,5
297,4
298,6
299,4
300,6
301,4
302,2
303,3
304,7
305,3
306,6
307,6
308,8
309,4
310,2
311,5
312,4
313,6
314,2
315,6
316,3
317,2
318,5
319,4
320,6
321,3
322,2
323,5
324,2
325,12
326,3
327,11
328,3
329,10
330,3
331,5
332,4
333,3
334,7
335,3
336,2
337,5
338,2
339,3
340,6
341,5
342,2
343,5
344,2
345,2
346,3
347,4
348,4
349,7
350,2
351,3
352,5
353,3
354,9
355,4
356,2
357,3
358,4
359,3
360,2
361,3
362,2
363,6
364,17
365,14
366,3
367,3
368,6
369,6
370,2
371,10
372,6
373,2
374,15
375,4
376,2
377,2
378,2
379,3
380,9
381,2
382,2
383,2
384,5
385,3
386,6
387,15
388,11
389,2
390,2
391,2
392,2
393,22
394,4
395,2
396,4
397,2
398,2
399,15
400,4
401,2
402,2
403,2
404,4
405,2
406,2
407,4
408,5
409,2
410,5
411,4
412,4
413,6
414,7
415,3
416,3
417,3
418,6
419,2
420,3
421,2
422,8
423,2
424,7
425,2
426,2
427,3
428,2
429,3
430,2
431,2
432,24
433,3
434,3
435,4
436,3
437,3
438,3
439,3
440,3
441,2
442,2
443,16
444,2
445,2
446,3
447,9
448,3
449,3
450,3
451,3
452,3
453,5
454,2
455,2
456,3
457,4
458,16
459,4
460,4
461,5
462,4
463,2
464,3
465,11
466,3
467,5
468,15
469,5
470,3
471,2
472,5
473,6
474,4
475,3
476,2
477,5
478,5
479,4
480,6
481,21
482,7
483,2
484,2
485,3
486,2
487,3
488,2
489,3
490,2
491,3
492,2
493,4
494,5
495,2
496,6
497,2
498,3
499,2
500,5
501,2
502,2
503,2
504,2
505,2
506,2
507,2
508,5
509,2
510,3
511,3
512,4
513,2
514,2
515,2
516,8
517,5
518,3
519,4
520,2
521,3
522,2
523,7
524,3
525,3
526,2
527,3
528,4
529,10
530,4
531,7
532,13
533,8
534,3
535,2
536,4
537,2
538,2
539,2
540,3
541,8
542,3
543,3
544,3
545,8
546,4
547,6
548,3
549,9
550,3
551,2
552,5
553,3
554,4
555,3
556,5
557,3
558,2
559,11
560,5
561,3
562,3
563,9
564,3
565,3
566,8
567,5
568,5
569,2
570,9
571,2
572,2
573,2
574,2
575,3
576,3
577,2
578,3
579,4
580,7
581,3
582,18
583,4
584,3
585,5
586,3
587,2
588,5
589,2
590,6
591,5
592,2
593,4
594,2
595,3
596,2
597,3
598,8
599,6
600,7
601,2
602,2
603,6
604,4
605,2
606,2
607,6
608,5
609,2
610,3
611,2
612,3
613,3
614,4
615,4
616,3
617,2
618,12
619,3
620,2
621,3
622,2
623,3
624,5
625,2
626,3
627,2
628,3
629,2
630,2
631,4
632,3
633,2
634,4
635,2
636,2
637,2
638,3
639,2
640,5
641,2
642,3
643,2
644,3
645,2
646,2
647,3
648,2
649,7
650,2
651,2
652,5
653,3
654,2
655,2
656,5
657,5
658,5
659,5
660,6
661,3
662,3
663,4
664,3
665,3
666,4
667,2
668,2
669,3
670,3
671,3
672,2
673,2
674,2
675,2
676,5
677,5
678,2
679,6
680,3
681,2
682,3
683,2
684,3
685,5
686,3
687,4
688,2
689,2
690,2
691,3
692,2
693,4
694,5
695,3
696,3
697,2
698,2
699,6
700,2
701,2
702,2
703,2
704,2
705,2
706,2
707,2
708,3
709,3
710,3
711,4
712,5
713,6
714,3
715,2
716,4
717,2
718,2
719,3
720,6
721,3
722,4
723,4
724,3
725,2
726,2
727,3
728,2
729,5
730,3
731,3
732,2
733,2
734,2
735,2
736,2
737,2
738,3
739,14
740,3
741,2
742,2
743,3
744,2
745,2
746,2
747,2
748,2
749,2
750,2
751,2
752,3
753,4
754,2
755,2
756,2
757,2
758,2
759,2
760,2
761,2
762,3
763,2
764,2
765,3
766,2
767,2
768,2
769,2
770,4
771,2
772,2
773,3
774,2
775,3
776,3
777,2
778,2
779,3
780,2
781,2
782,2
783,3
784,4
785,2
786,2
787,3
788,2
789,2
790,3
791,2
792,2
793,3
794,2
795,2
796,3
797,2
798,2
799,2
800,2
801,3
802,2
803,2
804,3
805,2
806,3
807,2
808,2
809,2
810,2
811,4
812,2
813,2
814,2
815,2
816,2
817,2
818,2
