cluster_id,cluster_size
0,2
1,4
2,3
3,3
4,2
5,2
6,2
7,2
8,3
9,3
10,2
11,3
12,4
13,2
14,2
15,2
16,2
17,3
18,2
19,2
20,3
21,5
22,3
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,3
36,5
37,2
38,2
39,2
40,5
41,2
42,2
43,5
44,2
45,2
46,3
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,3
57,3
58,5
59,2
60,3
61,7
62,3
63,3
64,2
65,2
66,2
67,3
68,2
69,2
70,3
71,2
72,2
73,5
74,2
75,2
76,2
77,3
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,3
86,2
87,2
88,2
89,2
90,3
91,3
92,3
93,2
94,2
95,2
96,3
97,3
98,4
99,2
100,3
101,2
102,2
103,2
104,2
105,6
106,3
107,2
108,2
109,2
110,2
111,2
112,2
113,3
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,3
130,3
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,3
140,2
141,3
142,2
143,3
144,2
145,2
146,11
147,2
148,3
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,5
159,2
160,2
161,2
162,3
163,3
164,2
165,2
166,2
167,2
168,3
169,2
170,2
171,2
172,2
173,3
174,2
175,2
176,2
177,6
178,2
179,2
180,2
181,2
182,3
183,2
184,2
185,2
186,3
187,2
188,2
189,2
190,2
191,4
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,4
200,3
201,3
202,2
203,2
204,12
205,4
206,2
207,4
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
219,2
220,2
221,2
222,2
223,3
224,2
225,2
226,2
227,2
228,2
229,5
230,3
231,4
232,2
233,2
234,2
235,2
236,2
237,3
238,2
239,2
240,2
241,2
242,2
243,2
244,2
245,2
246,2
247,2
248,2
249,2
250,2
251,2
252,2
253,2
254,2
255,2
256,2
257,5
258,2
259,2
260,2
261,5
262,4
263,2
264,2
265,2
266,2
267,5
268,2
269,3
270,2
271,2
272,3
273,2
274,3
275,2
276,2
277,2
278,2
279,5
280,2
281,2
282,2
283,2
284,2
285,2
286,2
287,2
288,2
289,2
290,2
291,2
292,2
293,3
294,3
295,2
296,5
297,2
298,2
299,2
300,2
301,2
302,2
303,2
304,2
305,4
306,2
307,3
308,2
309,2
310,3
311,2
312,2
313,2
314,2
315,3
316,2
317,2
318,2
319,2
320,3
321,2
322,2
323,2
324,2
325,2
326,2
327,2
328,2
329,2
330,2
331,2
332,6
333,2
334,2
335,2
336,2
337,2
338,2
339,2
340,2
341,2
342,2
343,3
344,2
345,2
346,2
347,4
348,2
349,2
350,2
351,2
352,2
353,2
354,2
355,2
356,2
357,2
