cluster_id,cluster_size
0,11
1,202
2,1171
3,13
4,1059
5,15
6,6
7,14
8,68
9,43
10,103
11,48
12,6
13,11
14,41
15,10
16,46
17,41
18,4
19,9
20,3
21,25
22,11
23,78
24,57
25,19
26,5
27,4
28,8
29,7
30,30
31,51
32,66
33,63
34,12
35,8
36,4
37,15
38,3
39,45
40,74
41,5
42,28
43,21
44,17
45,3
46,2
47,9
48,3
49,5
50,5
51,22
52,69
53,5
54,14
55,4
56,10
57,3
58,33
59,2
60,6
61,2
62,3
63,13
64,4
65,3
66,7
67,8
68,23
69,2
70,14
71,9
72,2
73,18
74,2
75,4
76,17
77,18
78,3
79,2
80,5
81,2
82,2
83,5
84,13
85,4
86,9
87,9
88,14
89,10
90,4
91,9
92,5
93,11
94,19
95,2
96,4
97,2
98,18
99,11
100,2
101,11
102,18
103,12
104,31
105,3
106,5
107,3
108,4
109,7
110,26
111,2
112,4
113,3
114,10
115,2
116,3
117,2
118,4
119,2
120,11
121,24
122,3
123,11
124,5
125,3
126,3
127,2
128,2
129,3
130,2
131,2
132,2
133,19
134,3
135,14
136,2
137,5
138,4
139,5
140,4
141,2
142,3
143,4
144,4
145,2
146,6
147,16
148,3
149,4
150,3
151,2
152,4
153,2
154,3
155,3
156,2
157,3
158,2
159,2
160,2
161,2
162,2
163,3
