cluster_id,cluster_size
0,11
1,108
2,919
3,12
4,53
5,15
6,6
7,662
8,81
9,153
10,14
11,51
12,43
13,7
14,73
15,102
16,232
17,40
18,2
19,4
20,11
21,21
22,38
23,10
24,37
25,41
26,53
27,4
28,9
29,3
30,25
31,11
32,74
33,54
34,10
35,2
36,19
37,5
38,4
39,8
40,6
41,30
42,49
43,63
44,60
45,12
46,8
47,4
48,15
49,3
50,29
51,22
52,5
53,26
54,21
55,17
56,3
57,2
58,16
59,9
60,3
61,44
62,5
63,5
64,5
65,22
66,4
67,69
68,5
69,14
70,4
71,10
72,3
73,33
74,2
75,6
76,7
77,2
78,3
79,13
80,4
81,3
82,7
83,8
84,23
85,2
86,14
87,9
88,2
89,17
90,18
91,2
92,4
93,17
94,18
95,3
96,2
97,5
98,2
99,2
100,4
101,13
102,4
103,3
104,6
105,9
106,14
107,10
108,4
109,3
110,5
111,11
112,4
113,19
114,2
115,4
116,2
117,6
118,16
119,11
120,2
121,19
122,11
123,18
124,12
125,6
126,31
127,2
128,5
129,3
130,2
131,2
132,4
133,8
134,2
135,7
136,6
137,23
138,2
139,4
140,3
141,10
142,2
143,3
144,2
145,4
146,3
147,11
148,24
149,3
150,11
151,5
152,3
153,3
154,2
155,2
156,3
157,2
158,2
159,3
160,2
161,19
162,3
163,6
164,14
165,2
166,5
167,3
168,5
169,3
170,4
171,2
172,3
173,4
174,5
175,3
176,2
177,3
178,6
179,16
180,3
181,4
182,3
183,3
184,2
185,4
186,2
187,3
188,3
189,2
190,3
191,3
192,2
193,2
194,2
195,2
196,2
197,3
