cluster_id,cluster_size
0,9
1,26
2,50
3,2
4,18
5,7
6,3
7,8
8,11
9,11
10,13
11,22
12,20
13,14
14,42
15,8
16,6
17,57
18,4
19,4
20,18
21,2
22,21
23,25
24,6
25,37
26,7
27,5
28,39
29,42
30,54
31,58
32,2
33,17
34,12
35,3
36,2
37,4
38,77
39,11
40,58
41,8
42,2
43,4
44,13
45,10
46,2
47,4
48,3
49,7
50,5
51,4
52,5
53,5
54,4
55,3
56,5
57,13
58,8
59,2
60,7
61,2
62,80
63,4
64,2
65,8
66,6
67,11
68,7
69,4
70,4
71,69
72,15
73,3
74,8
75,5
76,18
77,9
78,2
79,11
80,20
81,3
82,9
83,14
84,33
85,29
86,10
87,2
88,4
89,12
90,13
91,23
92,26
93,3
94,5
95,6
96,4
97,15
98,3
99,16
100,3
101,2
102,20
103,17
104,8
105,2
106,2
107,12
108,3
109,2
110,9
111,4
112,25
113,2
114,16
115,4
116,2
117,33
118,8
119,2
120,2
121,2
122,2
123,3
124,5
125,3
126,4
127,6
128,6
129,8
130,6
131,3
132,7
133,4
134,5
135,10
136,5
137,4
138,3
139,3
140,4
141,9
142,5
143,4
144,3
145,2
146,4
147,4
148,4
149,3
150,2
151,6
152,27
153,2
154,2
155,12
156,3
157,3
158,2
159,13
160,6
161,6
162,7
163,3
164,27
165,5
166,5
167,3
168,9
169,2
170,4
171,2
172,6
173,3
174,4
175,27
176,4
177,2
178,2
179,3
180,3
181,6
182,3
183,3
184,3
185,3
186,3
187,3
188,2
189,8
190,10
191,6
192,3
193,2
194,3
195,5
196,2
197,7
198,4
199,3
200,7
201,6
202,6
203,2
204,8
205,9
206,6
207,2
208,3
209,12
210,17
211,3
212,11
213,2
214,6
215,21
216,2
217,3
218,2
219,3
220,20
221,9
222,7
223,6
224,3
225,5
226,5
227,19
228,5
229,3
230,3
231,29
232,2
233,18
234,2
235,4
236,5
237,2
238,4
239,2
240,8
241,4
242,5
243,5
244,8
245,4
246,2
247,5
248,3
249,22
250,11
251,9
252,10
253,4
254,4
255,2
256,28
257,3
258,3
259,5
260,3
261,4
262,12
263,15
264,10
265,2
266,3
267,3
268,11
269,31
270,5
271,3
272,7
273,3
274,3
275,8
276,3
277,13
278,37
279,4
280,11
281,3
282,3
283,5
284,2
285,22
286,20
287,12
288,6
289,8
290,16
291,21
292,3
293,10
294,10
295,5
296,7
297,2
298,10
299,9
300,4
301,2
302,8
303,2
304,8
305,6
306,8
307,4
308,8
309,3
310,3
311,10
312,3
313,5
314,21
315,2
316,3
317,11
318,2
319,3
320,5
321,4
322,25
323,3
324,7
325,4
326,2
327,2
328,5
329,2
330,3
331,10
332,4
333,5
334,8
335,4
336,7
337,2
338,7
339,3
340,8
341,9
342,10
343,4
344,2
345,3
346,3
347,3
348,22
349,11
350,3
351,7
352,8
353,2
354,4
355,2
356,2
357,4
358,9
359,3
360,3
361,2
362,2
363,6
364,3
365,26
366,4
367,6
368,2
369,2
370,3
371,2
372,6
373,3
374,3
375,2
376,5
377,2
378,2
379,5
380,7
381,5
382,5
383,8
384,2
385,3
386,2
387,2
388,3
389,4
390,3
391,4
392,10
393,4
394,8
395,4
396,24
397,15
398,4
399,9
400,3
401,2
402,3
403,2
404,7
405,5
406,5
407,5
408,3
409,12
410,2
411,5
412,5
413,2
414,5
415,17
416,2
417,7
418,3
419,3
420,2
421,5
422,2
423,3
424,6
425,5
426,5
427,3
428,4
429,8
430,16
431,3
432,2
433,3
434,8
435,3
436,2
437,3
438,2
439,2
440,3
441,5
442,4
443,4
444,2
445,4
446,4
447,3
448,3
449,23
450,3
451,2
452,6
453,2
454,2
455,4
456,11
457,2
458,6
459,9
460,3
461,3
462,3
463,5
464,3
465,11
466,2
467,3
468,2
469,2
470,6
471,3
472,4
473,4
474,2
475,6
476,4
477,2
478,2
479,2
480,10
481,3
482,6
483,4
484,11
485,4
486,3
487,3
488,5
489,2
490,2
491,3
492,5
493,2
494,16
495,2
496,2
497,2
498,3
499,5
500,2
501,4
502,3
503,2
504,3
505,3
506,2
507,3
508,2
509,4
510,10
511,2
512,4
513,3
514,6
515,3
516,3
517,2
518,5
519,5
520,2
521,3
522,6
523,3
524,4
525,6
526,2
527,2
528,3
529,7
530,3
531,2
532,2
533,2
534,2
535,2
536,3
537,2
538,2
539,4
540,2
541,2
542,2
543,2
544,2
545,2
546,2
547,2
548,4
549,2
550,3
551,2
552,2
553,2
554,3
555,2
556,4
557,2
558,2
559,2
560,2
561,2
562,2
563,3
564,3
565,2
566,3
567,2
568,3
569,3
570,2
571,4
572,2
