cluster_id,cluster_size
0,3
1,7
2,4
3,2
4,2
5,7
6,4
7,14
8,10
9,3
10,3
11,2
12,2
13,6
14,4
15,3
16,2
17,4
18,4
19,8
20,10
21,4
22,4
23,3
24,3
25,10
26,4
27,3
28,2
29,6
30,4
31,2
32,2
33,2
34,2
35,7
36,3
37,3
38,2
39,5
40,2
41,4
42,3
43,2
44,7
45,2
46,3
47,4
48,2
49,4
50,3
51,6
52,40
53,4
54,2
55,2
56,3
57,2
58,2
59,2
60,3
61,6
62,3
63,11
64,6
65,3
66,2
67,7
68,2
69,3
70,4
71,18
72,6
73,4
74,2
75,3
76,7
77,3
78,7
79,3
80,12
81,4
82,3
83,3
84,3
85,2
86,2
87,2
88,2
89,2
90,3
91,5
92,4
93,3
94,2
95,2
96,3
97,15
98,3
99,5
100,2
101,3
102,2
103,2
104,8
105,2
106,4
107,3
108,2
109,4
110,2
111,2
112,2
113,6
114,2
115,2
116,2
117,10
118,6
119,5
120,5
121,3
122,3
123,4
124,2
125,2
126,2
127,4
128,2
129,2
130,2
131,4
132,2
133,3
134,2
135,6
136,6
137,4
138,2
139,2
140,5
141,8
142,2
143,4
144,3
145,2
146,3
147,6
148,3
149,2
150,5
151,2
152,2
153,2
154,2
155,4
156,6
157,2
158,3
159,4
160,6
161,2
162,5
163,4
164,2
165,2
166,3
167,6
168,15
169,3
170,5
171,2
172,5
173,2
174,16
175,3
176,2
177,3
178,4
179,4
180,4
181,3
182,3
183,3
184,2
185,6
186,9
187,2
188,5
189,5
190,2
191,3
192,2
193,3
194,4
195,2
196,2
197,4
198,2
199,2
200,3
201,4
202,5
203,5
204,5
205,4
206,2
207,5
208,2
209,6
210,6
211,9
212,2
213,6
214,3
215,2
216,3
217,2
218,3
219,3
220,2
221,3
222,2
223,2
224,2
225,3
226,4
227,3
228,3
229,3
230,2
231,3
232,7
233,7
234,2
235,2
236,3
237,3
238,2
239,8
240,2
241,11
242,4
243,2
244,2
245,2
246,3
247,2
248,3
249,7
250,11
251,8
252,4
253,3
254,5
255,3
256,2
257,4
258,2
259,2
260,6
261,3
262,6
263,6
264,5
265,4
266,2
267,3
268,4
269,5
270,6
271,5
272,3
273,6
274,3
275,2
276,2
277,6
278,3
279,3
280,3
281,10
282,3
283,5
284,2
285,2
286,3
287,7
288,3
289,4
290,2
291,3
292,3
293,2
294,3
295,2
296,2
297,4
298,2
299,7
300,4
301,2
302,3
303,3
304,4
305,2
306,3
307,3
308,7
309,2
310,2
311,3
312,4
313,4
314,2
315,2
316,2
317,5
318,5
319,7
320,3
321,2
322,3
323,2
324,4
325,7
326,2
327,11
328,3
329,4
330,2
331,3
332,6
333,2
334,2
335,2
336,5
337,3
338,6
339,8
340,3
341,2
342,19
343,4
344,2
345,4
346,2
347,15
348,4
349,2
350,2
351,4
352,2
353,3
354,2
355,2
356,5
357,3
358,4
359,6
360,5
361,2
362,3
363,3
364,3
365,2
366,6
367,2
368,3
369,2
370,8
371,5
372,2
373,2
374,2
375,3
376,2
377,2
378,3
379,2
380,23
381,3
382,3
383,4
384,2
385,3
386,3
387,4
388,3
389,2
390,2
391,2
392,5
393,2
394,3
395,9
396,3
397,3
398,3
399,2
400,3
401,3
402,2
403,2
404,3
405,2
406,4
407,3
408,6
409,4
410,5
411,4
412,4
413,2
414,11
415,3
416,5
417,5
418,11
419,2
420,5
421,3
422,2
423,5
424,6
425,4
426,2
427,3
428,2
429,5
430,5
431,2
432,6
433,2
434,3
435,12
436,6
437,7
438,2
439,2
440,5
441,4
442,6
443,2
444,2
445,2
446,2
447,3
448,2
449,3
450,5
451,2
452,6
453,2
454,2
455,5
456,2
457,2
458,2
459,5
460,3
461,3
462,4
463,2
464,2
465,6
466,5
467,3
468,4
469,2
470,2
471,7
472,3
473,3
474,2
475,3
476,4
477,8
478,4
479,6
480,9
481,7
482,2
483,2
484,4
485,2
486,2
487,2
488,2
489,5
490,2
491,2
492,3
493,6
494,4
495,6
496,3
497,2
498,4
499,3
500,5
501,2
502,11
503,2
504,4
505,3
506,5
507,2
508,2
509,3
510,3
511,2
512,2
513,3
514,5
515,2
516,3
517,2
518,3
519,4
520,3
521,2
522,3
523,3
524,7
525,5
526,5
527,2
528,2
529,8
530,2
531,2
532,2
533,3
534,3
535,4
536,3
537,5
538,2
539,3
540,3
541,3
542,2
543,4
544,2
545,2
546,7
547,3
548,2
549,9
550,8
551,3
552,3
553,5
554,5
555,3
556,5
557,2
558,4
559,13
560,6
561,5
562,6
563,2
564,4
565,3
566,2
567,3
568,7
569,4
570,2
571,2
572,2
573,2
574,4
575,3
576,4
577,2
578,2
579,6
580,3
581,2
582,2
583,2
584,2
585,3
586,3
587,4
588,5
589,3
590,4
591,3
592,3
593,2
594,2
595,12
596,3
597,2
598,2
599,2
600,5
601,2
602,3
603,2
604,2
605,2
606,2
607,2
608,2
609,4
610,4
611,4
612,5
613,3
614,3
615,3
616,2
617,2
618,2
619,2
620,2
