cluster_id,cluster_size
0,2
1,2
2,2
3,2
4,2
5,3
6,2
7,2
8,6
9,3
10,4
11,6
12,3
13,2
14,2
15,3
16,2
17,2
18,2
19,2
20,2
21,3
22,3
23,3
24,2
25,4
26,3
27,2
28,2
29,3
30,4
31,5
32,2
33,2
34,2
35,2
36,5
37,2
38,4
39,2
40,2
41,3
42,2
43,2
44,2
45,3
46,3
47,8
48,5
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,4
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,4
65,2
66,2
67,2
68,3
69,3
70,2
71,5
72,2
73,3
74,2
75,5
76,2
77,2
78,2
79,2
80,6
81,2
82,2
83,2
84,3
85,3
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,4
97,5
98,5
99,5
100,2
101,3
102,3
103,7
104,3
105,3
106,2
107,2
108,2
109,2
110,3
111,3
112,3
113,2
114,3
115,3
116,7
117,3
118,2
119,2
120,2
121,8
122,3
123,2
124,2
125,3
126,2
127,3
128,5
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,3
138,2
139,3
140,2
141,5
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,4
151,2
152,4
153,2
154,4
155,4
156,2
157,3
158,2
159,2
160,3
161,3
162,4
163,5
164,2
165,2
166,3
167,3
168,2
169,2
170,2
171,2
172,8
173,3
174,2
175,2
176,2
177,7
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,6
186,3
187,3
188,6
189,3
190,2
191,3
192,2
193,3
194,2
195,5
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,3
204,4
205,3
206,2
207,2
208,4
209,2
210,3
211,2
212,2
213,3
214,3
215,2
216,2
217,2
218,2
219,2
220,2
221,2
222,3
223,2
224,2
225,3
226,3
227,2
228,2
229,3
230,2
231,2
232,2
233,3
234,2
235,2
236,3
237,3
238,3
239,2
240,2
241,4
242,2
243,2
244,2
245,2
246,2
247,5
248,2
249,4
250,2
251,4
252,2
253,2
254,4
255,2
256,3
257,3
258,2
259,2
260,7
261,2
262,4
263,2
264,2
265,2
266,2
267,2
268,12
269,4
270,6
271,2
272,2
273,2
274,2
275,2
276,7
277,2
278,3
279,3
280,5
281,2
282,2
283,2
284,2
285,2
286,2
287,2
288,2
289,2
290,2
291,3
292,3
293,2
294,3
295,2
296,2
297,2
298,3
299,3
300,3
301,2
302,3
303,2
304,2
305,2
306,2
307,2
308,7
309,3
310,3
311,2
312,2
313,2
314,3
315,3
316,2
317,2
318,2
319,7
320,5
321,3
322,3
323,3
324,2
325,3
326,2
327,3
328,3
329,4
330,2
331,2
332,2
333,2
334,2
335,2
336,3
337,6
338,2
339,2
340,2
341,2
342,2
343,2
344,3
345,2
346,2
347,2
348,2
349,2
350,3
351,3
352,4
353,3
354,2
355,3
356,4
357,2
358,2
359,2
360,12
361,4
362,2
363,2
364,5
365,2
366,2
367,2
368,2
369,2
370,2
371,2
372,2
373,2
374,4
375,3
376,2
377,2
378,2
379,2
380,2
381,4
382,2
383,2
384,3
385,2
386,2
387,2
388,2
389,3
390,2
391,2
392,2
393,2
394,4
395,2
396,2
397,2
398,2
399,5
400,2
401,4
402,2
403,2
404,2
405,2
406,2
407,2
408,2
409,2
410,5
411,2
412,3
413,2
414,2
415,3
416,2
417,3
418,3
419,2
420,2
421,2
422,2
423,2
424,2
425,2
426,2
427,2
428,2
429,3
430,2
431,2
432,2
433,2
434,2
435,2
436,2
437,2
438,2
439,3
440,2
441,4
442,2
443,2
444,2
445,6
446,2
447,4
448,4
449,2
450,4
451,2
452,5
453,2
454,2
455,3
456,2
457,4
458,2
459,2
460,3
461,3
462,2
463,3
464,2
465,3
466,5
467,2
468,2
469,2
470,2
471,2
472,2
473,2
474,2
475,2
476,3
477,2
478,3
479,3
480,2
481,2
482,3
483,2
484,3
485,2
486,2
487,3
488,2
489,2
490,4
491,3
492,2
493,2
494,2
495,2
496,2
497,2
498,2
499,2
500,2
501,2
502,2
503,2
504,2
505,2
506,2
507,2
508,2
509,3
510,2
511,2
512,2
513,2
514,4
515,2
516,2
517,3
518,4
519,2
520,3
521,2
522,2
523,3
524,2
525,2
526,2
527,2
528,2
529,3
530,2
531,3
532,2
533,2
534,2
535,3
536,2
537,2
538,2
539,2
540,2
541,2
542,2
543,2
544,2
545,2
546,2
547,2
548,2
549,2
550,2
551,3
552,2
553,3
554,2
555,2
556,2
557,2
558,6
559,2
560,2
561,2
562,2
563,2
564,2
565,2
566,2
567,3
568,2
569,2
570,2
571,2
572,2
573,4
574,2
575,4
576,2
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
