cluster_id,cluster_size
0,2
1,3
2,2
3,3
4,4
5,9
6,2
7,4
8,3
9,2
10,4
11,6
12,5
13,2
14,4
15,10
16,3
17,3
18,4
19,4
20,2
21,2
22,2
23,2
24,5
25,3
26,2
27,5
28,3
29,3
30,5
31,3
32,2
33,2
34,4
35,4
36,2
37,2
38,2
39,3
40,5
41,2
42,6
43,6
44,4
45,7
46,2
47,2
48,2
49,3
50,2
51,2
52,2
53,3
54,5
55,6
56,2
57,5
58,2
59,2
60,2
61,3
62,2
63,2
64,2
65,2
66,3
67,3
68,3
69,2
70,2
71,9
72,3
73,5
74,2
75,2
76,2
77,2
78,2
79,4
80,2
81,3
82,2
83,2
84,2
85,2
86,7
87,6
88,3
89,3
90,3
91,2
92,2
93,2
94,2
95,2
96,4
97,2
98,2
99,2
100,3
101,3
102,2
103,5
104,8
105,4
106,3
107,2
108,5
109,2
110,2
111,2
112,3
113,2
114,2
115,3
116,5
117,2
118,2
119,2
120,6
121,6
122,3
123,2
124,2
125,6
126,2
127,2
128,3
129,3
130,2
131,2
132,2
133,2
134,2
135,2
136,3
137,2
138,2
139,2
140,2
141,2
142,4
143,5
144,5
145,3
146,5
147,2
148,3
149,3
150,9
151,3
152,2
153,2
154,3
155,2
156,2
157,2
158,2
159,2
160,2
161,3
162,3
163,3
164,2
165,3
166,4
167,7
168,3
169,3
170,2
171,2
172,2
173,11
174,3
175,2
176,2
177,11
178,2
179,2
180,3
181,3
182,2
183,2
184,3
185,5
186,5
187,5
188,2
189,2
190,2
191,3
192,3
193,4
194,2
195,4
196,3
197,3
198,2
199,3
200,2
201,3
202,2
203,2
204,2
205,6
206,2
207,2
208,2
209,3
210,2
211,2
212,2
213,2
214,3
215,2
216,2
217,4
218,2
219,4
220,2
221,2
222,3
223,2
224,3
225,3
226,2
227,2
228,4
229,3
230,3
231,2
232,4
233,3
234,2
235,6
236,2
237,3
238,2
239,3
240,3
241,5
242,2
243,4
244,3
245,2
246,2
247,8
248,4
249,3
250,3
251,3
252,2
253,14
254,3
255,2
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,6
264,4
265,2
266,3
267,3
268,3
269,2
270,3
271,2
272,2
273,2
274,3
275,5
276,2
277,2
278,2
279,2
280,2
281,2
282,23
283,3
284,3
285,2
286,3
287,4
288,3
289,2
290,2
291,2
292,2
293,4
294,2
295,3
296,2
297,2
298,3
299,3
300,2
301,3
302,2
303,2
304,3
305,2
306,3
307,2
308,4
309,4
310,4
311,2
312,2
313,2
314,3
315,10
316,6
317,2
318,5
319,5
320,2
321,4
322,4
323,3
324,2
325,5
326,4
327,4
328,3
329,2
330,2
331,3
332,6
333,4
334,2
335,2
336,5
337,3
338,4
339,2
340,2
341,2
342,3
343,2
344,3
345,2
346,6
347,2
348,2
349,5
350,2
351,3
352,3
353,3
354,2
355,3
356,4
357,3
358,2
359,2
360,2
361,6
362,3
363,3
364,3
365,2
366,3
367,2
368,7
369,2
370,4
371,2
372,2
373,2
374,2
375,2
376,2
377,2
378,2
379,2
380,4
381,2
382,4
383,6
384,2
385,2
386,4
387,2
388,3
389,5
390,2
391,2
392,3
393,8
394,2
395,4
396,3
397,5
398,2
399,2
400,2
401,2
402,4
403,2
404,2
405,2
406,2
407,3
408,3
409,2
410,2
411,3
412,3
413,5
414,3
415,2
416,2
417,4
418,2
419,2
420,2
421,3
422,4
423,2
424,5
425,3
426,3
427,6
428,3
429,3
430,2
431,2
432,2
433,2
434,2
435,6
436,4
437,3
438,3
439,2
440,3
441,4
442,2
443,3
444,2
445,2
446,9
447,2
448,3
449,2
450,2
451,2
452,4
453,2
454,3
455,2
456,3
457,3
458,4
459,2
460,2
461,2
462,2
463,2
464,2
465,2
466,2
467,3
468,2
469,2
470,2
471,2
472,2
473,2
474,2
475,2
476,2
477,2
478,5
479,5
480,2
481,3
482,3
483,2
484,5
485,3
486,3
487,3
488,3
489,2
490,2
491,2
492,2
493,2
494,2
495,12
496,3
497,5
498,4
499,2
500,2
501,5
502,2
503,3
504,2
505,3
506,2
507,3
508,4
509,3
510,4
511,3
512,3
513,2
514,2
515,2
516,2
517,2
518,3
519,2
520,2
521,2
522,4
523,2
524,2
525,2
526,2
527,3
528,3
529,3
530,3
531,2
532,2
533,2
534,2
535,3
536,2
537,6
538,2
539,4
540,3
541,3
542,2
543,2
544,3
545,2
546,7
547,2
548,2
549,3
550,3
551,4
552,2
553,2
554,4
555,5
556,4
557,2
558,2
559,5
560,2
561,2
562,2
563,2
564,4
565,2
566,2
567,5
568,2
569,2
570,3
571,3
572,2
573,2
574,2
575,3
576,5
577,2
578,3
579,3
580,3
581,2
