cluster_id,cluster_size
0,9
1,30
2,264
3,6
4,21
5,15
6,5
7,74
8,13
9,122
10,42
11,60
12,14
13,45
14,113
15,39
16,8
17,18
18,4
19,48
20,177
21,39
22,150
23,70
24,2
25,18
26,13
27,3
28,2
29,4
30,42
31,10
32,83
33,21
34,31
35,14
36,10
37,37
38,41
39,42
40,4
41,5
42,3
43,21
44,3
45,3
46,11
47,51
48,116
49,38
50,4
51,8
52,28
53,2
54,18
55,11
56,5
57,4
58,66
59,8
60,6
61,29
62,30
63,15
64,48
65,7
66,2
67,50
68,58
69,2
70,4
71,52
72,6
73,8
74,4
75,15
76,3
77,3
78,29
79,18
80,8
81,19
82,16
83,4
84,2
85,11
86,4
87,16
88,8
89,3
90,2
91,10
92,2
93,3
94,9
95,16
96,3
97,4
98,6
99,18
100,3
101,10
102,4
103,5
104,11
105,5
106,7
107,21
108,4
109,4
110,2
111,3
112,6
113,62
114,5
115,4
116,3
117,9
118,13
119,6
120,6
121,8
122,3
123,3
124,10
125,3
126,12
127,4
128,9
129,29
130,3
131,2
132,6
133,5
134,2
135,2
136,3
137,12
138,7
139,4
140,3
141,7
142,8
143,4
144,14
145,2
146,21
147,15
148,6
149,18
150,23
151,11
152,2
153,28
154,4
155,16
156,18
157,3
158,5
159,32
160,2
161,93
162,2
163,4
164,8
165,2
166,4
167,6
168,5
169,8
170,4
171,2
172,6
173,3
174,8
175,2
176,9
177,5
178,30
179,12
180,4
181,2
182,3
183,5
184,3
185,5
186,12
187,6
188,5
189,5
190,3
191,3
192,2
193,19
194,2
195,4
196,3
197,6
198,8
199,21
200,8
201,18
202,23
203,10
204,16
205,8
206,7
207,2
208,10
209,9
210,4
211,4
212,11
213,10
214,12
215,3
216,3
217,10
218,15
219,2
220,4
221,12
222,3
223,2
224,2
225,4
226,7
227,2
228,5
229,3
230,13
231,4
232,5
233,4
234,15
235,2
236,3
237,22
238,4
239,3
240,2
241,10
242,3
243,3
244,2
245,3
246,3
247,2
248,4
249,3
250,3
251,2
252,10
253,5
254,11
255,5
256,24
257,8
258,3
259,6
260,3
261,4
262,4
263,3
264,9
265,5
266,5
267,3
268,3
269,5
270,2
271,11
272,2
273,3
274,2
275,2
276,3
277,2
278,16
279,4
280,3
281,3
282,6
283,11
284,2
285,3
286,5
287,3
288,3
289,2
290,2
291,2
292,4
293,4
294,2
295,2
296,10
297,3
298,4
299,2
300,6
301,3
302,6
303,2
304,16
305,3
306,4
307,2
308,3
309,2
310,12
311,2
312,3
313,4
314,2
315,3
316,3
317,5
318,3
319,2
320,3
321,2
322,2
323,3
324,2
325,4
326,2
327,2
328,2
329,4
330,2
331,3
332,2
333,2
334,3
335,3
336,2
337,2
