cluster_id,cluster_size
0,10
1,31
2,2
3,7
4,7
5,4
6,6
7,11
8,17
9,15
10,14
11,28
12,5
13,5
14,41
15,4
16,2
17,8
18,2
19,7
20,15
21,2
22,6
23,36
24,7
25,5
26,11
27,19
28,10
29,16
30,20
31,41
32,4
33,2
34,13
35,8
36,3
37,2
38,8
39,7
40,8
41,2
42,2
43,2
44,7
45,2
46,4
47,3
48,7
49,2
50,5
51,3
52,3
53,5
54,7
55,61
56,8
57,2
58,2
59,44
60,3
61,2
62,5
63,9
64,7
65,4
66,4
67,3
68,6
69,56
70,8
71,7
72,17
73,4
74,5
75,6
76,2
77,2
78,5
79,8
80,13
81,6
82,2
83,4
84,3
85,12
86,14
87,19
88,2
89,6
90,4
91,12
92,3
93,16
94,2
95,18
96,12
97,8
98,2
99,3
100,11
101,3
102,2
103,3
104,23
105,2
106,4
107,12
108,4
109,2
110,5
111,17
112,6
113,2
114,2
115,2
116,2
117,3
118,4
119,4
120,6
121,5
122,4
123,3
124,3
125,9
126,42
127,7
128,4
129,5
130,3
131,2
132,4
133,4
134,2
135,3
136,4
137,8
138,6
139,4
140,3
141,3
142,2
143,4
144,2
145,2
146,2
147,20
148,2
149,2
150,11
151,2
152,3
153,7
154,13
155,6
156,6
157,6
158,3
159,27
160,5
161,3
162,2
163,2
164,4
165,4
166,2
167,2
168,3
169,4
170,20
171,4
172,4
173,2
174,2
175,3
176,3
177,10
178,6
179,2
180,2
181,2
182,16
183,10
184,3
185,3
186,2
187,4
188,3
189,2
190,8
191,6
192,4
193,2
194,8
195,2
196,2
197,4
198,2
199,7
200,4
201,3
202,5
203,6
204,5
205,2
206,7
207,7
208,2
209,2
210,3
211,12
212,16
213,8
214,5
215,4
216,2
217,5
218,2
219,19
220,4
221,2
222,2
223,3
224,9
225,9
226,7
227,3
228,2
229,7
230,5
231,5
232,12
233,3
234,3
235,10
236,2
237,2
238,6
239,11
240,2
241,4
242,4
243,2
244,3
245,2
246,4
247,4
248,4
249,5
250,8
251,5
252,4
253,2
254,2
255,5
256,3
257,10
258,6
259,2
260,9
261,3
262,2
263,4
264,2
265,2
266,7
267,2
268,3
269,8
270,2
271,3
272,5
273,2
274,4
275,12
276,8
277,10
278,2
279,3
280,11
281,24
282,5
283,3
284,3
285,3
286,12
287,5
288,2
289,2
290,13
291,2
292,6
293,9
294,3
295,2
296,4
297,2
298,5
299,7
300,7
301,10
302,6
303,15
304,12
305,5
306,6
307,6
308,10
309,4
310,3
311,7
312,7
313,5
314,6
315,7
316,8
317,4
318,2
319,6
320,4
321,8
322,4
323,2
324,8
325,3
326,3
327,6
328,4
329,7
330,3
331,3
332,10
333,3
334,5
335,6
336,3
337,11
338,3
339,5
340,4
341,4
342,2
343,2
344,7
345,4
346,2
347,5
348,3
349,2
