"p_ds" "ID_cluster" "ID_points"
4 267 1684835121
4 267 1684835138
4 268 9754453026
4 268 9754453027
4 268 9754453028
4 268 9754453029
4 268 9754453030
4 268 1707790023
4 268 5177397832
4 268 9754453033
4 268 5177397830
4 268 9754453031
4 268 9754453032
4 268 5177397828
4 269 7223728617
4 269 8336028509
4 269 1707790052
4 269 1771426165
4 270 1707790055
4 270 1707790057
4 270 4650375309
4 270 1707790063
4 270 1707790064
4 270 4650375508
4 271 1707790067
4 271 6327615075
4 272 1711679434
4 272 9375170324
4 273 1718233922
4 273 8438226815
4 274 250549835
4 274 1718566997
4 275 1719422038
4 275 9856119639
4 276 1722268384
4 276 1722268388
4 276 2387232555
4 276 2387232556
4 276 2387232557
4 276 1722268381
4 276 2402557599
4 277 9681020157
4 277 1722621630
4 278 7911267694
4 278 1722621718
4 278 7911267695
4 279 1723315608
4 279 7636244313
4 279 9030155763
4 280 9804685199
4 280 9804685200
4 280 9804685201
4 280 9804685202
4 280 1723388986
4 281 8785441944
4 281 1725360097
4 282 8336028505
4 282 1726730165
4 283 1726730281
4 283 7617755275
4 284 1726730329
4 284 7617785714
4 285 1726730354
4 285 7617785710
4 286 1755708768
4 286 1755708766
4 287 1758552682
4 287 1758552678
4 288 9310662201
4 288 1771426174
4 289 1771453218
4 289 4530012695
4 290 1782712524
4 290 7223695326
4 291 1782725824
4 291 2387194148
4 291 7836155869
4 292 1782730512
4 292 8373690817
4 292 7223668011
4 293 3497483291
4 293 1793420652
4 294 1813618228
4 294 1813618229
4 294 9804653406
4 295 5041784633
4 295 1813618358
4 296 1828402763
4 296 1828402764
4 297 1832666032
4 297 8787692634
4 298 1951242860
4 298 2364379605
4 298 1864047135
4 299 9684101713
4 299 3704225378
4 299 1938819279
4 300 1938819296
4 300 3474115148
4 300 1938819293
4 301 4627491642
4 301 1938819302
4 302 8807441176
4 302 1938819306
4 302 4866653236
4 303 1938819320
4 303 8336028516
4 304 1938819326
4 304 1938819319
4 305 6369390701
4 305 1938819335
4 306 1938819336
4 306 2387207418
4 307 1938953403
4 307 9693963683
4 308 9820523872
4 308 4571238064
4 308 1938953430
4 308 1938953431
4 308 9820523869
4 308 9820523870
4 308 9820523871
4 309 1939558667
4 309 1939558657
4 309 7223326411
4 310 1939558666
4 310 4866976610
4 310 2218364543
4 311 2218344501
4 311 1939558671
4 312 1939558673
4 312 2218344509
4 313 1939558674
4 313 7223326414
4 314 1939558681
4 314 2218344522
4 314 3139705121
4 315 1939558697
4 315 2218362321
4 315 1939558701
4 316 1939558700
4 316 7223326413
4 317 1939632512
4 317 4826555773
4 318 9030155758
4 318 1939632519
4 319 1951242856
4 319 1951242857
4 319 9135848938
4 319 2364387947
4 319 9135848937
4 319 9632417162
4 319 4832472797
4 320 1990912129
4 320 9135848931
4 320 1951242859
4 320 7638732491
4 320 3385332654
4 321 7745051680
4 321 1951616234
4 321 1951616236
4 322 8807431546
4 322 1951616325
4 322 8807431551
4 323 8807431559
4 323 5095547321
4 323 1951616327
4 324 9856119619
4 324 1985084100
4 325 2003007012
4 325 9710348828
4 325 4835108998
4 326 2059790748
4 326 25265079
4 327 6525670238
4 327 2135411294
4 327 9808795607
4 328 2135411296
4 328 6525670241
4 328 9808795608
4 329 2135411297
4 329 4703542483
4 329 9808795606
4 329 2331184934
4 330 9024139149
4 330 2140421222
4 331 2203268985
4 331 3816097109
4 332 9710332576
4 332 2218344510
4 333 9030284967
4 333 2254629351
4 334 4034060017
4 334 2265065203
4 335 2293833763
4 335 4156336279
4 336 6525670234
4 336 2331184931
4 336 2331184935
4 337 2360681713
4 337 3972566710
4 337 8620105240
4 337 8620105242
4 337 8620105243
4 337 8620105244
4 338 2364371185
4 338 2364379604
4 339 2364384488
4 339 2364379602
4 340 9781190365
4 340 2387194127
4 341 2387194131
4 341 6369401334
4 342 8336028515
4 342 2387194149
4 343 9021498664
4 343 2387207426
4 344 2387226304
4 344 2387226307
4 344 9691082671
4 345 2387226313
4 345 2387226311
4 346 2387232563
4 346 8236052988
4 347 2387245026
4 347 2387245027
4 348 2398924853
4 348 2398924855
4 349 2398924893
4 349 9310682079
4 350 2453947049
4 350 8787384685
4 350 8787384686
4 351 2453947051
4 351 4211515660
4 351 8787384683
4 352 2458256449
4 352 8975700259
4 352 8975700261
4 352 2458303223
4 353 2458257570
4 353 9781435146
4 353 108389
4 354 26678169
4 354 2458301100
4 355 2466442731
4 355 9024139134
4 355 9024139135
4 356 2466456401
4 356 2466456402
4 356 2466456403
4 356 1326821559
4 357 10607129
4 357 2466456414
4 358 806373565
4 358 2496836231
4 359 2566132609
4 359 1569382170
4 360 6863550501
4 360 9756243981
4 360 9756243982
4 360 9756243983
4 360 9756243984
4 360 9756243985
4 360 2586616722
4 360 9756243986
4 360 6863550510
4 360 9756278362
4 360 9756278363
4 360 9756278364
4 361 2969439040
4 361 27460439
4 361 2612458246
4 361 3220254039
4 362 2632486641
4 362 3586606039
4 363 2665239972
4 363 6509684093
4 364 9804685203
4 364 9804685204
4 364 2755124949
4 364 9804685206
4 364 9804685205
4 365 2793874522
4 365 7797731343
4 366 2914561217
4 366 5924603460
4 367 2934288530
4 367 2934288518
4 368 9681020156
4 368 2941549918
4 369 2990721389
4 369 5041945479
4 370 2990806410
4 370 4246525223
4 371 2990806411
4 371 9041828942
4 372 3215685153
4 372 4726152847
4 373 3233714192
4 373 3233714193
4 374 3233714194
4 374 3233714195
4 374 25067068
4 374 3233714197
4 375 3247825561
4 375 3247825562
4 375 3741131606
4 376 237911
4 376 3265436695
4 377 3320743081
4 377 1954751908
4 378 4076095242
4 378 3320947996
4 379 3381130092
4 379 8976060358
4 380 3385387606
4 380 1556324759
4 381 3486459764
4 381 3486459765
4 381 7911297478
4 381 7911297487
4 382 1312188821
4 382 3499500263
4 383 4691514032
4 383 3519013665
4 384 4430996024
4 384 4155841820
4 384 3632581622
4 385 4922952362
4 385 3644748774
4 386 3656358065
4 386 5046447437
4 387 3735886877
4 387 9808795598
4 388 9693628389
4 388 3741117629
4 389 968499092
4 389 3763407460
4 389 4246525220
4 390 3813810132
4 390 5055364614
4 391 3816097104
4 391 8336028510
4 392 3984132035
4 392 4244498867
4 393 9673091208
4 393 3987750684
4 394 6110164649
4 394 3987750685
4 394 3987750686
4 394 7900888377
4 395 6110164650
4 395 3987750692
4 396 4077495858
4 396 4077495854
4 397 7911267693
4 397 4077579334
4 398 4077599545
4 398 4077599543
4 399 4085767971
4 399 4085767974
4 399 4085767978
4 399 4085767989
4 399 9729684314
4 400 4085783099
4 400 3887941013
4 401 28418921
4 401 5816743947
4 401 4136137525
4 401 9693971447
4 402 4085778934
4 402 4143767990
4 403 6327557048
4 403 4166662878
4 404 4211515644
4 404 4211515645
4 405 4297211186
4 405 4297211187
4 406 4297212114
4 406 4297243218
4 407 4297243298
4 407 4297243295
4 408 4298970368
4 408 4298970364
4 409 4316306164
4 409 1137777341
4 410 4370333637
4 410 4370333638
4 410 4370333643
4 410 4370333627
4 410 4370333629
4 411 4823246341
4 411 4425001781
4 412 8975645640
4 412 5460658138
4 412 4462680078
4 413 8975645641
4 413 4512763348
4 414 4530339698
4 414 8373690837
4 415 4530339699
4 415 4530339702
4 415 8373690839
4 416 8373690835
4 416 4530339701
4 417 9820537921
4 417 9820523914
4 417 4571238067
4 418 4627445258
4 418 4627445259
4 418 4627445260
4 419 4643336979
4 419 4643336966
4 420 6327615074
4 420 4658088539
4 421 4663312696
4 421 4663312697
4 422 4675822097
4 422 4675822100
4 423 4682627259
4 423 6978563383
4 424 4682627264
4 424 1150003571
4 425 8785484313
4 425 4689775124
4 426 8373690819
4 426 4689775126
4 427 8263166217
4 427 4691460851
4 428 4696568114
4 428 4696544885
4 429 4696545402
4 429 4697288390
4 429 367102039
4 430 4697525032
4 430 4697525030
4 431 4715264000
4 431 9690915274
4 432 9808795601
4 432 4726152850
4 433 4401156476
4 433 4729448869
4 434 4729480806
4 434 4729480807
4 435 1319881924
4 435 4730978983
4 436 4748394420
4 436 8807431541
4 437 9135848928
4 437 4777885222
4 438 1707790074
4 438 4822267107
4 439 9024076384
4 439 9024076385
4 439 4822267109
4 440 4864083784
4 440 6218501740
4 441 4866475737
4 441 1572551227
4 441 7572522540
4 441 7572522534
4 442 24659709
4 442 4866705606
4 443 4866784251
4 443 1939558660
4 444 8579240314
4 444 4872502279
4 445 9690974272
4 445 4920098344
4 445 9690974263
4 445 9690974264
4 445 9690974265
4 445 9690974266
4 446 5006063176
4 446 5006063175
4 447 5335233120
4 447 5009060057
4 447 5335233114
4 447 5335233113
4 448 4682627265
4 448 8975833913
4 448 5067002867
4 448 5041784423
4 449 8989843465
4 449 5041784501
4 450 5046314041
4 450 5046314042
4 450 5046314043
4 450 25632860
4 451 5046627553
4 451 5046627645
4 452 9754527744
4 452 9754527745
4 452 5055364610
4 452 107668
4 452 9754527743
4 453 5060405461
4 453 1954751918
4 454 5090420964
4 454 5090420958
4 455 8807429665
4 455 8807429660
4 455 5090420959
4 456 5104314098
4 456 5104314325
4 457 5119652865
4 457 26678171
4 457 5119652862
4 457 5119652863
4 458 5141354331
4 458 8807431550
4 459 7223298254
4 459 5141625702
4 460 5247857728
4 460 5141877019
4 460 9691101412
4 461 6280047280
4 461 9808795602
4 461 5160943803
4 462 8620105265
4 462 5177397822
4 463 5177397825
4 463 5177397827
4 463 5177397823
4 464 8675201272
4 464 5189042551
4 465 9684083987
4 465 9684083993
4 465 5207476611
4 466 5207477021
4 466 9754527742
4 466 9754527740
4 466 9754527741
4 466 5207476606
4 467 5238587992
4 467 5227220846
4 468 9808795600
4 468 5257738379
4 469 5257738381
4 469 5257738389
4 470 5265953452
4 470 1832129878
4 471 5265953457
4 471 5265953459
4 472 5573931377
4 472 5374183742
4 473 5468301555
4 473 5470932252
4 474 5473273425
4 474 1569216662
4 475 4866976617
4 475 5473274866
4 476 5839156209
4 476 4462680068
4 476 5573994014
4 477 8429945617
4 477 5816744255
4 478 8373690832
4 478 6840965712
4 478 5880188045
4 479 5924603454
4 479 5924603444
4 479 5924603452
4 480 5924603449
4 480 5924603445
4 481 8500636794
4 481 5924603447
4 482 5924611312
4 482 5924603453
4 482 5924603446
4 483 5931509720
4 483 25476127
4 484 4136137529
4 484 9690915271
4 484 6014302223
4 485 8429225386
4 485 6110191186
4 486 5269678593
4 486 6110191188
4 487 6149398571
4 487 9694091982
4 487 9694091983
4 488 9704122321
4 488 6218468163
4 489 4530012690
4 489 6261920915
4 490 6266867113
4 490 6266867114
4 490 9690974277
4 490 9699944538
4 491 6279388824
4 491 6279388822
4 491 6279388823
4 492 5160943793
4 492 6280047277
4 493 1366095189
4 493 6369329158
4 494 9310662202
4 494 6369329163
4 495 20965800
4 495 6369329165
4 496 1215563895
4 496 6369329167
4 497 6369329171
4 497 104319
4 498 1366095187
4 498 6369329172
4 499 5065949596
4 499 6369361790
4 500 4077495826
4 500 6407948171
4 501 6407948172
4 501 1832129789
4 502 6446218921
4 502 6446218922
4 503 6446292570
4 503 9659831675
4 504 8784159562
4 504 6467134931
4 505 6525670235
4 505 2331184932
4 506 6696695781
4 506 6696695783
4 507 6645346885
4 507 6711365597
4 508 2458307450
4 508 6724775013
4 509 6828863696
4 509 6828863697
4 509 6828863695
4 510 1536039932
4 510 6866779806
4 511 1214922426
4 511 6951230826
4 512 6978577985
4 512 6978563378
4 513 9030121410
4 513 6985373983
4 514 9693963696
4 514 9693963697
4 514 9693963698
4 514 7075087299
4 515 7223326410
4 515 7223326407
4 516 7223365371
4 516 7223365372
4 517 7636278193
4 517 7636278195
4 517 9042037852
4 518 8030470464
4 518 7638732490
4 518 9632417163
4 518 1137777343
4 519 7644741345
4 519 1233350847
4 520 9694072864
4 520 7797731340
4 520 1566269623
4 521 9680972185
4 521 7824747295
4 522 7836155867
4 522 1718328435
4 523 5043864464
4 523 7836155868
4 523 7836155870
4 524 7906964249
4 524 7906964251
4 525 7911243856
4 525 4166634955
4 526 7926506531
4 526 7926506532
4 527 7946372936
4 527 7946372934
4 528 8318757605
4 528 8043350325
4 529 9690915268
4 529 9690915267
4 529 8064065316
4 530 1722268367
4 530 8236052991
4 531 8579240312
4 531 9683686963
4 531 8579240309
4 532 8579240313
4 532 9700060292
4 533 1939558655
4 533 8579522887
4 534 1587330970
4 534 8604055550
4 535 9691076056
4 535 8755805313
4 535 4367041960
4 536 8784212017
4 536 4826555767
4 537 8785484288
4 537 7613626073
4 538 8785484312
4 538 6293128709
4 539 8785568224
4 539 1985084095
4 540 8868010280
4 540 8868010279
4 541 8869435258
4 541 4866976614
4 542 8869435268
4 542 7553887415
4 543 5374174224
4 543 8975529084
4 544 8975833912
4 544 6978531575
4 545 1939558659
4 545 9021504716
4 546 9024139145
4 546 9024139148
4 547 9027340516
4 547 9027367517
4 548 2538458898
4 548 9030155653
4 549 24950107
4 549 9030155654
4 550 9030155762
4 550 9042037853
4 551 9042041320
4 551 9042041321
4 551 28800667
4 552 2331184930
4 552 9161061775
4 553 9846850972
4 553 9846850974
4 553 9161061783
4 554 9197322310
4 554 9805219991
4 555 9856119617
4 555 9197589457
4 556 5977954180
4 556 9673091214
4 557 9678821160
4 557 9678821156
4 558 9753609739
4 558 9753609743
4 558 9753609744
4 558 9680972177
4 558 9753609745
4 558 1782727992
4 559 9684083988
4 559 5207476613
4 560 9684083992
4 560 5207476619
4 561 9690915264
4 561 9690915265
4 562 25496910
4 562 9690974262
4 563 9690974276
4 563 4920098343
4 564 9691102362
4 564 1938819283
4 565 316763513
4 565 9693730842
4 566 9693929369
4 566 28800660
4 567 9693963680
4 567 9693963681
4 567 9693963682
4 568 9693971465
4 568 377494060
4 569 10572179
4 569 9693982149
4 570 20625800
4 570 9694032606
4 571 585200818
4 571 9694032607
4 572 2528522528
4 572 9694091972
4 573 9694091976
4 573 9694091977
4 573 9694091978
4 573 9694091975
4 574 1547013653
4 574 9694096799
4 575 9694104280
4 575 9856119625
4 575 1547657140
4 575 9694104279
4 576 27459120
4 576 9703794686
4 577 9703794689
4 577 6969936109
4 578 9703794690
4 578 9080123622
4 579 27460210
4 579 9703794691
4 580 1233327202
4 580 9710304460
4 581 21990624
4 581 9710348827
4 582 9808795610
4 582 2480657190
4 583 9820537937
4 583 355416892
4 584 9820537941
4 584 9820537942
4 585 25632858
4 585 9855343702
4 586 8373690843
4 586 9856119621
4 587 1547013672
4 587 9856119630
5 0 7946372941
5 0 104318
5 1 4167762776
5 1 8429795033
5 1 104323
5 2 107585
5 2 6218501751
5 3 107602
5 3 5977954180
5 3 9673091214
5 4 8429934918
5 4 2203888698
5 4 5816743941
5 4 107606
5 5 1990912129
5 5 9135848931
5 5 8030470469
5 5 7638732491
5 5 1951242859
5 5 3385332654
5 5 2364371186
5 5 1990912115
5 5 107615
5 6 107626
5 6 1312454055
5 7 107641
5 7 7926506527
5 7 7926506525
5 7 7926506529
5 8 4922952362
5 8 3644748774
5 8 107647
5 9 107667
5 9 1938819316
5 10 1726730281
5 10 7617755275
5 10 107684
5 10 4072476959
5 11 4072476960
5 11 107686
5 11 8373690833
5 11 8373752817
5 11 8373690834
5 11 7613626070
5 12 6369329153
5 12 107687
5 12 6369329163
5 12 9310662202
5 12 1163955130
5 13 107690
5 13 8373690829
5 14 3519005409
5 14 107692
5 14 8785484316
5 14 8263157413
5 15 6828863691
5 15 6828863692
5 15 6828863693
5 15 6828863694
5 15 6828863695
5 15 6828863696
5 15 6828863697
5 15 6828863698
5 15 9804578356
5 15 108406
5 16 2632464416
5 16 108409
5 16 2632464413
5 17 108420
5 17 9030284989
5 17 9030284990
5 18 3267461696
5 18 3267461721
5 18 108867
5 18 3267461710
5 19 109408
5 19 9694031532
5 19 5207487900
5 19 25481504
5 20 1536948618
5 20 109411
5 21 1536948578
5 21 109412
5 22 109414
5 22 9030029183
5 23 9781190368
5 23 109415
5 24 9710332576
5 24 9710332577
5 24 109416
5 24 2218344508
5 24 2218344510
5 25 1536948608
5 25 6509584413
5 25 109734
5 26 109737
5 26 24952269
5 27 9514602150
5 27 9514602151
5 27 9514602152
5 27 9514602153
5 27 109785
5 28 4077627063
5 28 3265436695
5 28 237911
5 29 282708
5 29 4316306166
5 29 4530012703
5 30 9030155653
5 30 5925584204
5 30 2538458898
5 30 2961557
5 30 2195965722
5 31 7610670921
5 31 10572178
5 31 7610670919
5 32 4630855193
5 32 10572180
5 33 350437608
5 33 10572779
5 34 10572785
5 34 8972511963
5 34 25496748
5 34 8972441127
5 35 9693865890
5 35 8868824899
5 35 5353604060
5 35 10607127
5 36 7947057586
5 36 10607629
5 37 9042027865
5 37 18393873
5 38 18469130
5 38 9856119638
5 39 2642878568
5 39 2642878569
5 39 18469132
5 40 20458277
5 40 250549587
5 40 1312188692
5 40 2934268020
5 40 4618510643
5 41 20460680
5 41 6978563380
5 42 20460687
5 42 5238528591
5 42 9693963701
5 42 9693963702
5 42 9693963703
5 42 9693963707
5 43 372978120
5 43 1326821577
5 43 2466449295
5 43 2466449296
5 43 20460690
5 43 1326821557
5 44 2466449288
5 44 1326821513
5 44 20460692
5 44 1326821541
5 45 20460681
5 45 2466456400
5 45 2466449297
5 45 1081508209
5 45 20460695
5 45 20460697
5 45 1081508186
5 46 3796814729
5 46 20626310
5 47 20626315
5 47 7572522492
5 48 9197326420
5 48 20955158
5 49 1649365881
5 49 20965794
5 49 8868824843
5 50 20965801
5 50 2398924898
5 51 1813618497
5 51 20965804
5 52 20965805
5 52 20965806
5 53 21307200
5 53 9030155753
5 53 9856119635
5 54 4661317536
5 54 3328228994
5 54 3328228996
5 54 21392267
5 54 4663312698
5 55 21523714
5 55 4726152840
5 55 4726152844
5 55 6218501717
5 55 7797330549
5 55 9694087358
5 56 21523718
5 56 1014649631
5 57 21523719
5 57 5573991659
5 57 5573991660
5 57 2934288509
5 57 5165786239
5 58 21563791
5 58 21563479
5 59 21563489
5 59 4719617974
5 60 21563508
5 60 8373690831
5 61 1419565097
5 61 21583366
5 61 4017328647
5 62 21685481
5 62 1837610895
5 63 4331121754
5 63 21685483
5 64 4462683090
5 64 21686572
5 65 21686574
5 65 4462680070
5 66 8923643490
5 66 21990628
5 66 9030155754
5 67 8923643489
5 67 21990629
5 67 9042053623
5 68 5565443390
5 68 9693628386
5 68 21990630
5 69 9042025325
5 69 21990631
5 70 21990633
5 70 1326821489
5 71 1938953413
5 71 1938953414
5 71 1938953417
5 71 710657963
5 71 9820538028
5 71 21990638
5 71 1938953406
5 71 9693963678
5 71 9693963679
5 72 24659907
5 72 24659947
5 72 1311961990
5 73 9693920801
5 73 9693920794
5 73 9693920795
5 73 9693920797
5 73 24660863
5 74 24950013
5 74 24950005
5 75 2389802904
5 75 24950050
5 76 24950064
5 76 5218844446
5 77 24950065
5 77 5227220845
5 78 5925584203
5 78 24950101
5 79 24950105
5 79 5095547321
5 79 1951616327
5 79 8807431559
5 80 9693920803
5 80 24950110
5 81 24950113
5 81 4748394420
5 81 8807431541
5 82 9693760971
5 82 24951854
5 83 24952267
5 83 6166157035
5 84 5090420610
5 84 25066419
5 85 25066451
5 85 25066453
5 86 25066784
5 86 25066694
5 86 4866591373
5 86 4866591374
5 86 4866591375
5 86 4866591376
5 86 3233714196
5 87 3233714192
5 87 3233714193
5 87 3233714194
5 87 3233714195
5 87 3233714197
5 87 25067068
5 88 2504822137
5 88 25067266
5 88 6509584414
5 89 25067304
5 89 2566132610
5 89 2566132611
5 90 25067396
5 90 25067397
5 90 5146186463
5 91 1569343756
5 91 25067479
5 92 1569343909
5 92 25067558
5 93 5104314096
5 93 25067670
5 94 5104314353
5 94 25067727
5 95 1569312412
5 95 25067871
5 96 1569343523
5 96 5141216745
5 96 25067883
5 96 5141216790
5 97 25067936
5 97 5141216782
5 98 25161345
5 98 7836164765
5 99 25161347
5 99 5090420965
5 100 25161352
5 100 1938819320
5 100 8336028516
5 101 9691101411
5 101 25161357
5 101 2387194158
5 102 25161361
5 102 7223298253
5 103 2387209415
5 103 1360122924
5 103 25161366
5 103 9024139132
5 103 9024139133
5 104 1718233922
5 104 8869435268
5 104 7553887415
5 104 25161368
5 104 7836164763
5 104 7836164764
5 104 1684511838
5 104 8438226815
5 105 25161378
5 105 25161379
5 105 8807431548
5 105 1678226846
5 106 6032044867
5 106 25161380
5 106 25161381
5 107 25248122
5 107 9781190367
5 108 25471681
5 108 4630855202
5 108 4630855203
5 108 4630855204
5 108 4630855205
5 109 367106464
5 109 25471733
5 110 25471736
5 110 25503860
5 111 7271474849
5 111 25472324
5 112 4675821944
5 112 25472379
5 112 762080111
5 113 25472763
5 113 4425001783
5 114 4425001782
5 114 25472767
5 115 7447716112
5 115 25472789
5 115 9161061774
5 116 1684835107
5 116 3739048019
5 116 3739048020
5 116 3739048021
5 116 25472885
5 117 25473203
5 117 5067002855
5 118 25473204
5 118 25473205
5 119 8579276917
5 119 25474015
5 120 9694091975
5 120 9694091976
5 120 9694091977
5 120 9694091978
5 120 25475053
5 120 1312471228
5 121 25475072
5 121 6332695638
5 121 9135848919
5 121 9135848921
5 121 9135848922
5 121 9135848923
5 122 9135845216
5 122 25475417
5 122 9135845213
5 123 25475561
5 123 9690878337
5 124 9690915259
5 124 25475663
5 125 9690915271
5 125 9690915273
5 125 6014302223
5 125 25475664
5 125 4136137529
5 125 9690915263
5 126 25475674
5 126 9576827482
5 127 8784000965
5 127 25475678
5 128 4297212128
5 128 4297212129
5 128 25475692
5 129 4297212194
5 129 4297212084
5 129 25475693
5 130 355416921
5 130 25475695
5 131 25475698
5 131 1326821607
5 132 25475754
5 132 1816777875
5 133 5931509721
5 133 25476124
5 134 7644884069
5 134 25477149
5 135 25477339
5 135 9203578107
5 136 25477371
5 136 5257738387
5 136 5257738390
5 137 806373533
5 137 25477774
5 138 25477858
5 138 3661703766
5 139 1832052008
5 139 25495542
5 140 25495640
5 140 25495858
5 141 1364169899
5 141 25495807
5 142 1834657467
5 142 25495820
5 142 1834657469
5 142 6354294763
5 143 4275394254
5 143 25495822
5 143 447887921
5 143 350437528
5 143 5899738713
5 144 5736847361
5 144 5736847362
5 144 5736847363
5 144 5736847364
5 144 25495852
5 145 749947393
5 145 749947402
5 145 25495855
5 146 25496622
5 146 5006065041
5 146 8785484314
5 146 7223695323
5 146 7223695327
5 147 25496820
5 147 321255925
5 148 4730978978
5 148 25496850
5 148 4730978982
5 149 9161061779
5 149 25496854
5 149 5948183671
5 150 9820538016
5 150 9820538017
5 150 9820538018
5 150 9820538019
5 150 9820523915
5 150 9820523916
5 150 7947041713
5 150 25497340
5 150 1938953437
5 151 9693963689
5 151 7075087298
5 151 25497619
5 152 1326821596
5 152 25497828
5 153 25497872
5 153 9693963704
5 154 2398924843
5 154 25500427
5 154 20965799
5 155 25500517
5 155 2466445190
5 156 8336028504
5 156 25500535
5 157 25503841
5 157 1726730303
5 158 7617785713
5 158 25503845
5 159 25503880
5 159 7617755274
5 160 25504144
5 160 7607077372
5 161 1835355916
5 161 25504149
5 161 4232015838
5 162 25504760
5 162 4085767970
5 162 9684083971
5 163 25505561
5 163 107644
5 163 9691102358
5 164 25505593
5 164 25505630
5 165 25505618
5 165 25505643
5 165 1828402762
5 166 1938819284
5 166 3704225380
5 166 1938819285
5 166 25505622
5 167 3704225376
5 167 3704225379
5 167 1828402760
5 167 9611081868
5 167 1938819282
5 167 25505629
5 167 3704225375
5 168 1828402763
5 168 1828402764
5 168 25505695
5 169 2343269909
5 169 9201323564
5 169 25509525
5 170 25509526
5 170 9201323575
5 171 25509533
5 171 9805219989
5 172 25532384
5 172 5238587994
5 173 1418752708
5 173 5340811717
5 173 1312454090
5 173 1312454061
5 173 25544110
5 173 1312454029
5 173 1312453999
5 173 1418752721
5 173 1312454031
5 173 5340811829
5 173 5340811830
5 174 2140421224
5 174 25577057
5 174 4328443355
5 175 2632464427
5 175 25632683
5 176 26374236
5 176 7271474855
5 177 9080098305
5 177 9080098306
5 177 9080098307
5 177 9080098308
5 177 1014803714
5 177 1014803718
5 177 9080098312
5 177 9080098313
5 177 27459116
5 177 3528711693
5 177 255051289
5 178 2935392676
5 178 27459638
5 179 3247933387
5 179 27459830
5 180 27459905
5 180 1312471210
5 180 1312471197
5 181 27459945
5 181 6218501753
5 181 27459951
5 182 9694087361
5 182 27460198
5 183 27460250
5 183 4054356847
5 184 3486459766
5 184 27480957
5 184 7815143581
5 185 27480960
5 185 9678821156
5 185 9678821159
5 185 9678821160
5 185 3486459769
5 186 3892081378
5 186 7817162929
5 186 1014803704
5 186 28418138
5 186 3892081373
5 187 7797338599
5 187 1014803691
5 187 302013681
5 187 4244498866
5 187 28418141
5 188 28418144
5 188 4344245893
5 189 28418497
5 189 3858880678
5 190 9693971451
5 190 28418877
5 191 4629462859
5 191 4534184516
5 191 28418879
5 192 28418929
5 192 3984132034
5 192 302013708
5 193 28800664
5 193 1755708737
5 193 1755708738
5 193 9693903657
5 194 2990651920
5 194 28800666
5 195 1755265432
5 195 2990721389
5 195 28800670
5 195 5041945479
5 196 5046314073
5 196 5046314090
5 196 28800671
5 197 1401416203
5 197 8318797237
5 197 212927414
5 198 8868010205
5 198 213668839
5 199 8868010218
5 199 213668842
5 199 1685272862
5 200 8868010281
5 200 213668844
5 201 245200970
5 201 4211515891
5 201 8256049399
5 202 7815533548
5 202 249558966
5 203 7900221088
5 203 249560091
5 204 2140124996
5 204 249679365
5 205 250325410
5 205 3787645606
5 205 3787645607
5 205 3787645608
5 205 3787645609
5 205 3787645610
5 206 9856119632
5 206 250325411
5 207 250327576
5 207 9693628387
5 208 250327618
5 208 9030155756
5 209 7151566952
5 209 250327660
5 209 338319877
5 210 250549699
5 210 250549700
5 211 250550400
5 211 8869472247
5 212 251757452
5 212 3550836102
5 213 251892475
5 213 5925626141
5 214 4230027057
5 214 251892564
5 214 3708234957
5 215 4072083345
5 215 259252667
5 216 1678452753
5 216 268124583
5 217 4378043667
5 217 269547419
5 217 4378043661
5 217 4378043662
5 218 627985397
5 218 275179893
5 219 3076574323
5 219 275180300
5 219 25632774
5 219 446765895
5 220 9856119626
5 220 283061836
5 221 295977520
5 221 8429795032
5 222 302013776
5 222 27459120
5 222 9703794686
5 223 5247852872
5 223 316763500
5 224 7836155865
5 224 316763548
5 224 1782724125
5 225 5006065040
5 225 8785567902
5 225 321255919
5 226 329983075
5 226 1951616263
5 227 1832228016
5 227 343669798
5 228 1312189098
5 228 354886082
5 228 1312188955
5 228 1312188741
5 229 9820537944
5 229 355416890
5 229 9820537943
5 230 355416920
5 230 4298970384
5 230 4298970380
5 231 373364225
5 231 6369329161
5 232 1311962082
5 232 373364228
5 232 8868824870
5 232 8868824871
5 233 373364868
5 233 1215563895
5 233 6369329167
5 234 473262779
5 234 419347199
5 235 4089226784
5 235 9684083975
5 235 9684083976
5 235 9684083977
5 235 4089236236
5 235 419350669
5 236 419632306
5 236 419632303
5 237 5177397835
5 237 419632307
5 237 8620105269
5 238 419632906
5 238 8620272571
5 239 9703794696
5 239 429346241
5 239 3987750679
5 240 470727954
5 240 9197589363
5 240 6988528039
5 241 1655418222
5 241 3816097103
5 241 2140420434
5 241 470729237
5 241 2215139515
5 242 471488469
5 242 3145798533
5 243 9703794689
5 243 472493763
5 243 6969936109
5 243 9080123619
5 244 25161386
5 244 473258827
5 244 3644748773
5 245 8975529083
5 245 529722111
5 246 4085387945
5 246 585148380
5 247 9690769059
5 247 585180151
5 247 6332695637
5 247 7236131861
5 247 6332695639
5 247 7236131864
5 247 7236131862
5 247 9135848925
5 248 20625800
5 248 585200818
5 248 9694032606
5 248 9694032607
5 249 1360122871
5 249 1360122925
5 249 595709975
5 250 8869472240
5 250 632438506
5 250 20460684
5 251 675734622
5 251 675734610
5 251 1233350862
5 252 690295042
5 252 9690878343
5 253 7824747303
5 253 9753609739
