node_id,cluster_id
7946372941,0
104318,0
4167762776,1
8429795033,1
8429795034,1
104323,1
107585,2
6218501751,2
107586,3
8043350341,3
5977954180,4
3987750692,4
6110164650,4
9673091214,4
107602,4
8429934918,5
2203888698,5
5816743941,5
107606,5
8030470473,6
585124778,6
1951242860,6
2364378222,6
2364379605,6
107613,6
1864047135,6
1990912129,7
9135848931,7
8030470469,7
7638732491,7
2364384492,7
1951242859,7
3385332654,7
2364371186,7
1990912115,7
107615,7
107626,8
1312454055,8
9856119648,9
107638,9
7926506529,10
7926506531,10
7926506532,10
107641,10
7926506525,10
7926506527,10
2012969971,11
107643,11
7926554430,11
7926554431,11
4922952362,12
3644748774,12
107647,12
107667,13
1938819316,13
1726730281,14
7617755275,14
107684,14
4072476959,14
8785484288,15
4072476960,15
107686,15
8373690833,15
8373752817,15
8373690834,15
7613626070,15
7613626073,15
6369329153,16
107687,16
1311962089,16
6369329163,16
1054045453,16
9310662202,16
1311962169,16
1163955130,16
1054045407,16
107690,17
8373690829,17
3519005409,18
107692,18
8785484316,18
8263157413,18
6828863691,19
6828863692,19
6828863693,19
6828863694,19
6828863695,19
6828863696,19
6828863697,19
6828863698,19
9804578356,19
108406,19
2632464416,20
108409,20
390073160,20
2632464413,20
108420,21
9030284989,21
9030284990,21
4193151464,22
108835,22
3267461696,23
108867,23
264824452,23
3267461710,23
3267461721,23
3267461693,23
109408,24
9694031532,24
5207487900,24
25481504,24
1536948618,25
109411,25
1536948578,26
109412,26
109414,27
9030029183,27
9781190368,28
109415,28
9710332576,29
9710332577,29
109416,29
2218344508,29
2218344510,29
1536948608,30
6509584413,30
109734,30
24952269,31
109737,31
1536948541,31
9514602150,32
9514602151,32
9514602152,32
9514602153,32
109785,32
109818,33
3644748770,33
4077627063,34
3265436695,34
237911,34
282708,35
4316306166,35
4530012703,35
2632464415,36
282719,36
9030155653,37
5925584204,37
2538458898,37
2961557,37
1939558647,37
1939558648,37
2195965722,37
2961891,38
1312454086,38
7610670921,39
10572178,39
7610670919,39
4630855193,40
10572180,40
350437608,41
10572779,41
10572785,42
8972511963,42
25496748,42
8972441127,42
8785568224,43
10572786,43
1985084095,43
9693865890,44
8868824899,44
6369329158,44
1366095189,44
10607127,44
5353604060,44
10607129,45
2466456413,45
2466456414,45
7947057586,46
10607629,46
9042027865,47
18393873,47
18469130,48
9856119638,48
2642878568,49
2642878569,49
18469132,49
20458277,50
250549587,50
1312188692,50
2934268020,50
4618510643,50
20460680,51
6978563380,51
20460687,52
5238528591,52
9693963701,52
9693963702,52
9693963703,52
9693963706,52
9693963707,52
2466449287,53
2466449289,53
20460681,53
2466449295,53
2466449296,53
2466449297,53
20460690,53
1326821525,53
20460694,53
20460695,53
20460696,53
20460697,53
1326821539,53
1326821557,53
1326821559,53
372978232,53
1326821566,53
256766529,53
372978120,53
1326821577,53
2466456400,53
2466456401,53
2466456402,53
2466456403,53
1081508186,53
1081508209,53
1326821502,53
1326821541,54
2466449288,54
1326821513,54
20460692,54
10607128,54
9694032608,55
9694032609,55
20625800,55
585200818,55
9694032606,55
9694032607,55
3796814729,56
20626310,56
7572522566,57
20626312,57
1536948652,57
4866475730,57
7572522585,57
20626315,58
7572522492,58
9805219994,59
9197326420,59
20955158,59
1649365881,60
20965794,60
8868824843,60
6369329164,60
104320,61
20965796,61
1215563878,61
3965024397,61
373364878,61
2398924845,62
20965797,62
2398924898,63
20965801,63
7946378607,63
7946378608,63
2398924893,63
9310682079,63
1813618497,64
20965804,64
20965805,65
20965806,65
21307200,66
9030155753,66
9856119635,66
4661317536,67
3328228994,67
3328228996,67
21392267,67
4663312696,67
4663312697,67
4663312698,67
21523714,68
4726152840,68
4726152844,68
6465896909,68
6218501717,68
7797330549,68
9694087358,68
8042022825,69
21523718,69
1014649631,69
2934288514,70
21523719,70
5573991659,70
5573991660,70
4138224462,70
2934288509,70
5165786239,70
21563791,71
8373690826,71
4530270908,71
21563479,71
21563481,72
21563489,72
4719617974,72
4530270913,73
21563508,73
8373690831,73
1419565097,74
