,cluster_id0,cluster_id1,cluster_id2,cluster_id3,cluster_id4,cluster_id5,cluster_id6
564,17.0,2.0,2.0,2.0,2.0,1.0,1
565,2.0,2.0,2.0,2.0,2.0,1.0,1
566,17.0,2.0,2.0,2.0,2.0,1.0,1
567,31.0,29.0,16.0,13.0,12.0,11.0,1
568,17.0,2.0,2.0,2.0,2.0,1.0,1
569,17.0,2.0,2.0,2.0,2.0,1.0,1
570,19.0,17.0,9.0,2.0,2.0,1.0,1
571,268.0,248.0,145.0,59.0,2.0,1.0,1
572,19.0,17.0,9.0,2.0,2.0,1.0,1
573,58.0,56.0,31.0,27.0,25.0,21.0,1
574,231.0,215.0,4.0,2.0,2.0,1.0,1
575,13.0,13.0,8.0,7.0,2.0,1.0,1
576,78.0,75.0,37.0,33.0,2.0,1.0,1
577,78.0,75.0,37.0,33.0,2.0,1.0,1
578,65.0,63.0,37.0,33.0,2.0,1.0,1
579,65.0,63.0,37.0,33.0,2.0,1.0,1
580,17.0,2.0,2.0,2.0,2.0,1.0,1
581,2.0,2.0,2.0,2.0,2.0,1.0,1
582,2.0,2.0,2.0,2.0,2.0,1.0,1
583,32.0,30.0,4.0,2.0,2.0,1.0,1
584,2.0,2.0,2.0,2.0,2.0,1.0,1
585,2.0,2.0,2.0,2.0,2.0,1.0,1
586,2.0,2.0,2.0,2.0,2.0,1.0,1
587,24.0,22.0,2.0,2.0,2.0,1.0,1
588,2.0,2.0,2.0,2.0,2.0,1.0,1
589,2.0,2.0,2.0,2.0,2.0,1.0,1
590,24.0,22.0,2.0,2.0,2.0,1.0,1
591,73.0,70.0,4.0,2.0,2.0,1.0,1
592,24.0,22.0,2.0,2.0,2.0,1.0,1
593,24.0,22.0,2.0,2.0,2.0,1.0,1
594,24.0,22.0,2.0,2.0,2.0,1.0,1
595,24.0,22.0,2.0,2.0,2.0,1.0,1
596,24.0,22.0,2.0,2.0,2.0,1.0,1
597,17.0,2.0,2.0,2.0,2.0,1.0,1
598,189.0,75.0,37.0,33.0,2.0,1.0,1
599,17.0,2.0,2.0,2.0,2.0,1.0,1
600,189.0,75.0,37.0,33.0,2.0,1.0,1
601,17.0,2.0,2.0,2.0,2.0,1.0,1
602,17.0,2.0,2.0,2.0,2.0,1.0,1
603,17.0,2.0,2.0,2.0,2.0,1.0,1
604,17.0,2.0,2.0,2.0,2.0,1.0,1
605,189.0,75.0,37.0,33.0,2.0,1.0,1
606,17.0,2.0,2.0,2.0,2.0,1.0,1
607,17.0,2.0,2.0,2.0,2.0,1.0,1
608,17.0,2.0,2.0,2.0,2.0,1.0,1
609,20.0,18.0,2.0,2.0,2.0,1.0,1
610,78.0,75.0,37.0,33.0,2.0,1.0,1
611,71.0,68.0,1.0,1.0,1.0,1.0,1
612,2.0,2.0,2.0,2.0,2.0,1.0,1
613,24.0,22.0,2.0,2.0,2.0,1.0,1
614,7.0,7.0,4.0,2.0,2.0,1.0,1
615,126.0,118.0,4.0,2.0,2.0,1.0,1
616,16.0,2.0,2.0,2.0,2.0,1.0,1
617,16.0,2.0,2.0,2.0,2.0,1.0,1
618,2.0,2.0,2.0,2.0,2.0,1.0,1
619,98.0,2.0,2.0,2.0,2.0,1.0,1
620,7.0,7.0,4.0,2.0,2.0,1.0,1
621,7.0,7.0,4.0,2.0,2.0,1.0,1
622,7.0,7.0,4.0,2.0,2.0,1.0,1
623,7.0,7.0,4.0,2.0,2.0,1.0,1
624,7.0,7.0,4.0,2.0,2.0,1.0,1
625,13.0,13.0,8.0,7.0,2.0,1.0,1
626,13.0,13.0,8.0,7.0,2.0,1.0,1
627,51.0,48.0,4.0,2.0,2.0,1.0,1
628,51.0,48.0,4.0,2.0,2.0,1.0,1
629,126.0,118.0,4.0,2.0,2.0,1.0,1
630,7.0,7.0,4.0,2.0,2.0,1.0,1
631,4.0,4.0,4.0,2.0,2.0,1.0,1
632,208.0,193.0,2.0,2.0,2.0,1.0,1
633,56.0,53.0,30.0,26.0,24.0,1.0,1
634,56.0,53.0,30.0,26.0,24.0,1.0,1
635,56.0,53.0,30.0,26.0,24.0,1.0,1
636,206.0,192.0,109.0,98.0,80.0,1.0,1
637,,,,,,,1
638,237.0,220.0,128.0,117.0,2.0,1.0,1
639,53.0,50.0,29.0,25.0,23.0,20.0,1
640,19.0,17.0,9.0,2.0,2.0,1.0,1
641,88.0,85.0,4.0,2.0,2.0,1.0,1
642,2.0,2.0,2.0,2.0,2.0,1.0,1
643,88.0,85.0,4.0,2.0,2.0,1.0,1
644,196.0,182.0,102.0,92.0,78.0,70.0,1
645,13.0,13.0,8.0,7.0,2.0,1.0,1
646,196.0,182.0,102.0,92.0,78.0,70.0,1
647,20.0,18.0,2.0,2.0,2.0,1.0,1
648,240.0,223.0,1.0,1.0,1.0,1.0,1
649,240.0,223.0,1.0,1.0,1.0,1.0,1
650,240.0,223.0,1.0,1.0,1.0,1.0,1
651,19.0,17.0,9.0,2.0,2.0,1.0,1
652,19.0,17.0,9.0,2.0,2.0,1.0,1
653,19.0,17.0,9.0,2.0,2.0,1.0,1
654,19.0,17.0,9.0,2.0,2.0,1.0,1
655,19.0,17.0,9.0,2.0,2.0,1.0,1
656,19.0,17.0,9.0,2.0,2.0,1.0,1
657,31.0,29.0,16.0,13.0,12.0,11.0,1
658,17.0,2.0,2.0,2.0,2.0,1.0,1
659,132.0,123.0,69.0,61.0,2.0,1.0,1
660,17.0,2.0,2.0,2.0,2.0,1.0,1
661,20.0,18.0,2.0,2.0,2.0,1.0,1
662,20.0,18.0,2.0,2.0,2.0,1.0,1
663,20.0,18.0,2.0,2.0,2.0,1.0,1
664,13.0,13.0,8.0,7.0,2.0,1.0,1
665,132.0,123.0,69.0,61.0,2.0,1.0,1
666,132.0,123.0,69.0,61.0,2.0,1.0,1
667,132.0,123.0,69.0,61.0,2.0,1.0,1
668,132.0,123.0,69.0,61.0,2.0,1.0,1
669,20.0,18.0,2.0,2.0,2.0,1.0,1
670,20.0,18.0,2.0,2.0,2.0,1.0,1
671,20.0,18.0,2.0,2.0,2.0,1.0,1
672,20.0,18.0,2.0,2.0,2.0,1.0,1
673,20.0,18.0,2.0,2.0,2.0,1.0,1
674,20.0,18.0,2.0,2.0,2.0,1.0,1
675,20.0,18.0,2.0,2.0,2.0,1.0,1
676,20.0,18.0,2.0,2.0,2.0,1.0,1
677,20.0,18.0,2.0,2.0,2.0,1.0,1
678,7.0,7.0,4.0,2.0,2.0,1.0,1
679,7.0,7.0,4.0,2.0,2.0,1.0,1
680,7.0,7.0,4.0,2.0,2.0,1.0,1
681,7.0,7.0,4.0,2.0,2.0,1.0,1
682,18.0,16.0,1.0,1.0,1.0,1.0,1
683,7.0,7.0,4.0,2.0,2.0,1.0,1
684,7.0,7.0,4.0,2.0,2.0,1.0,1
685,56.0,53.0,30.0,26.0,24.0,1.0,1
686,7.0,7.0,4.0,2.0,2.0,1.0,1
687,20.0,18.0,2.0,2.0,2.0,1.0,1
688,20.0,18.0,2.0,2.0,2.0,1.0,1
689,7.0,7.0,4.0,2.0,2.0,1.0,1
690,9.0,9.0,4.0,2.0,2.0,1.0,1
691,7.0,7.0,4.0,2.0,2.0,1.0,1
692,7.0,7.0,4.0,2.0,2.0,1.0,1
693,9.0,9.0,4.0,2.0,2.0,1.0,1
694,168.0,157.0,4.0,2.0,2.0,1.0,1
695,68.0,65.0,4.0,2.0,2.0,1.0,1
696,7.0,7.0,4.0,2.0,2.0,1.0,1
697,9.0,9.0,4.0,2.0,2.0,1.0,1
698,9.0,9.0,4.0,2.0,2.0,1.0,1
699,17.0,2.0,2.0,2.0,2.0,1.0,1
700,9.0,9.0,4.0,2.0,2.0,1.0,1
701,9.0,9.0,4.0,2.0,2.0,1.0,1
702,18.0,16.0,1.0,1.0,1.0,1.0,1
703,149.0,140.0,1.0,1.0,1.0,1.0,1
704,149.0,140.0,1.0,1.0,1.0,1.0,1
705,,,,,,,1
706,224.0,208.0,120.0,109.0,89.0,78.0,1
707,149.0,140.0,1.0,1.0,1.0,1.0,1
708,32.0,30.0,4.0,2.0,2.0,1.0,1
709,17.0,2.0,2.0,2.0,2.0,1.0,1
710,36.0,34.0,1.0,1.0,1.0,1.0,1
711,73.0,70.0,4.0,2.0,2.0,1.0,1
712,12.0,12.0,4.0,2.0,2.0,1.0,1
713,53.0,50.0,29.0,25.0,23.0,20.0,1
714,53.0,50.0,29.0,25.0,23.0,20.0,1
715,53.0,50.0,29.0,25.0,23.0,20.0,1
716,24.0,22.0,2.0,2.0,2.0,1.0,1
717,53.0,50.0,29.0,25.0,23.0,20.0,1
718,12.0,12.0,4.0,2.0,2.0,1.0,1
719,14.0,14.0,4.0,2.0,2.0,1.0,1
720,36.0,34.0,1.0,1.0,1.0,1.0,1
721,36.0,34.0,1.0,1.0,1.0,1.0,1
722,36.0,34.0,1.0,1.0,1.0,1.0,1
723,36.0,34.0,1.0,1.0,1.0,1.0,1
724,36.0,34.0,1.0,1.0,1.0,1.0,1
725,20.0,18.0,2.0,2.0,2.0,1.0,1
726,36.0,34.0,1.0,1.0,1.0,1.0,1
727,58.0,56.0,31.0,27.0,25.0,21.0,1
728,36.0,34.0,1.0,1.0,1.0,1.0,1
729,12.0,12.0,4.0,2.0,2.0,1.0,1
730,12.0,12.0,4.0,2.0,2.0,1.0,1
731,12.0,12.0,4.0,2.0,2.0,1.0,1
732,2.0,2.0,2.0,2.0,2.0,1.0,1
733,44.0,41.0,4.0,2.0,2.0,1.0,1
734,206.0,192.0,109.0,98.0,80.0,1.0,1
735,58.0,56.0,31.0,27.0,25.0,21.0,1
736,73.0,70.0,4.0,2.0,2.0,1.0,1
737,24.0,22.0,2.0,2.0,2.0,1.0,1
738,73.0,70.0,4.0,2.0,2.0,1.0,1
739,73.0,70.0,4.0,2.0,2.0,1.0,1
740,73.0,70.0,4.0,2.0,2.0,1.0,1
741,8.0,8.0,4.0,2.0,2.0,1.0,1
742,36.0,34.0,1.0,1.0,1.0,1.0,1
743,36.0,34.0,1.0,1.0,1.0,1.0,1
744,31.0,29.0,16.0,13.0,12.0,11.0,1
745,36.0,34.0,1.0,1.0,1.0,1.0,1
746,73.0,70.0,4.0,2.0,2.0,1.0,1
747,36.0,34.0,1.0,1.0,1.0,1.0,1
748,17.0,2.0,2.0,2.0,2.0,1.0,1
749,17.0,2.0,2.0,2.0,2.0,1.0,1
750,17.0,2.0,2.0,2.0,2.0,1.0,1
751,17.0,2.0,2.0,2.0,2.0,1.0,1
752,17.0,2.0,2.0,2.0,2.0,1.0,1
753,17.0,2.0,2.0,2.0,2.0,1.0,1
754,17.0,2.0,2.0,2.0,2.0,1.0,1
755,29.0,27.0,14.0,7.0,2.0,1.0,1
756,40.0,38.0,4.0,2.0,2.0,1.0,1
757,17.0,2.0,2.0,2.0,2.0,1.0,1
758,17.0,2.0,2.0,2.0,2.0,1.0,1
759,17.0,2.0,2.0,2.0,2.0,1.0,1
760,17.0,2.0,2.0,2.0,2.0,1.0,1
761,29.0,27.0,14.0,7.0,2.0,1.0,1
762,196.0,182.0,102.0,92.0,78.0,70.0,1
763,7.0,7.0,4.0,2.0,2.0,1.0,1
764,20.0,18.0,2.0,2.0,2.0,1.0,1
765,17.0,2.0,2.0,2.0,2.0,1.0,1
766,196.0,182.0,102.0,92.0,78.0,70.0,1
767,7.0,7.0,4.0,2.0,2.0,1.0,1
768,53.0,50.0,29.0,25.0,23.0,20.0,1
769,7.0,7.0,4.0,2.0,2.0,1.0,1
770,7.0,7.0,4.0,2.0,2.0,1.0,1
771,73.0,70.0,4.0,2.0,2.0,1.0,1
772,196.0,182.0,102.0,92.0,78.0,70.0,1
773,105.0,97.0,4.0,2.0,2.0,1.0,1
774,105.0,97.0,4.0,2.0,2.0,1.0,1
775,17.0,2.0,2.0,2.0,2.0,1.0,1
776,196.0,182.0,102.0,92.0,78.0,70.0,1
777,19.0,17.0,9.0,2.0,2.0,1.0,1
778,17.0,2.0,2.0,2.0,2.0,1.0,1
779,16.0,2.0,2.0,2.0,2.0,1.0,1
780,7.0,7.0,4.0,2.0,2.0,1.0,1
781,12.0,12.0,4.0,2.0,2.0,1.0,1
782,20.0,18.0,2.0,2.0,2.0,1.0,1
783,2.0,2.0,2.0,2.0,2.0,1.0,1
784,20.0,18.0,2.0,2.0,2.0,1.0,1
785,,,,,,,1
786,7.0,7.0,4.0,2.0,2.0,1.0,1
787,43.0,7.0,4.0,2.0,2.0,1.0,1
788,20.0,18.0,2.0,2.0,2.0,1.0,1
789,2.0,2.0,2.0,2.0,2.0,1.0,1
790,2.0,2.0,2.0,2.0,2.0,1.0,1
791,56.0,53.0,30.0,26.0,24.0,1.0,1
792,56.0,53.0,30.0,26.0,24.0,1.0,1
793,12.0,12.0,4.0,2.0,2.0,1.0,1
794,20.0,18.0,2.0,2.0,2.0,1.0,1
795,20.0,18.0,2.0,2.0,2.0,1.0,1
796,17.0,2.0,2.0,2.0,2.0,1.0,1
797,2.0,2.0,2.0,2.0,2.0,1.0,1
798,2.0,2.0,2.0,2.0,2.0,1.0,1
799,20.0,18.0,2.0,2.0,2.0,1.0,1
800,1.0,1.0,1.0,1.0,1.0,1.0,1
801,1.0,1.0,1.0,1.0,1.0,1.0,1
802,71.0,68.0,1.0,1.0,1.0,1.0,1
803,1.0,1.0,1.0,1.0,1.0,1.0,1
804,1.0,1.0,1.0,1.0,1.0,1.0,1
805,1.0,1.0,1.0,1.0,1.0,1.0,1
806,1.0,1.0,1.0,1.0,1.0,1.0,1
807,1.0,1.0,1.0,1.0,1.0,1.0,1
808,1.0,1.0,1.0,1.0,1.0,1.0,1
809,1.0,1.0,1.0,1.0,1.0,1.0,1
810,1.0,1.0,1.0,1.0,1.0,1.0,1
811,7.0,7.0,4.0,2.0,2.0,1.0,1
812,7.0,7.0,4.0,2.0,2.0,1.0,1
813,18.0,16.0,1.0,1.0,1.0,1.0,1
814,18.0,16.0,1.0,1.0,1.0,1.0,1
815,17.0,2.0,2.0,2.0,2.0,1.0,1
816,19.0,17.0,9.0,2.0,2.0,1.0,1
817,197.0,183.0,52.0,7.0,2.0,1.0,1
818,165.0,154.0,87.0,78.0,2.0,1.0,1
819,17.0,2.0,2.0,2.0,2.0,1.0,1
820,17.0,2.0,2.0,2.0,2.0,1.0,1
821,165.0,154.0,87.0,78.0,2.0,1.0,1
822,19.0,17.0,9.0,2.0,2.0,1.0,1
823,32.0,30.0,4.0,2.0,2.0,1.0,1
824,144.0,135.0,25.0,21.0,20.0,1.0,1
825,20.0,18.0,2.0,2.0,2.0,1.0,1
826,165.0,154.0,87.0,78.0,2.0,1.0,1
827,90.0,87.0,45.0,2.0,2.0,1.0,1
828,237.0,220.0,128.0,117.0,2.0,1.0,1
829,20.0,18.0,2.0,2.0,2.0,1.0,1
830,20.0,18.0,2.0,2.0,2.0,1.0,1
831,20.0,18.0,2.0,2.0,2.0,1.0,1
832,20.0,18.0,2.0,2.0,2.0,1.0,1
833,20.0,18.0,2.0,2.0,2.0,1.0,1
834,20.0,18.0,2.0,2.0,2.0,1.0,1
835,149.0,140.0,1.0,1.0,1.0,1.0,1
836,149.0,140.0,1.0,1.0,1.0,1.0,1
837,2.0,2.0,2.0,2.0,2.0,1.0,1
838,20.0,18.0,2.0,2.0,2.0,1.0,1
839,20.0,18.0,2.0,2.0,2.0,1.0,1
840,20.0,18.0,2.0,2.0,2.0,1.0,1
841,20.0,18.0,2.0,2.0,2.0,1.0,1
842,20.0,18.0,2.0,2.0,2.0,1.0,1
843,103.0,96.0,4.0,2.0,2.0,1.0,1
844,103.0,96.0,4.0,2.0,2.0,1.0,1
845,29.0,27.0,14.0,7.0,2.0,1.0,1
846,20.0,18.0,2.0,2.0,2.0,1.0,1
847,7.0,7.0,4.0,2.0,2.0,1.0,1
848,7.0,7.0,4.0,2.0,2.0,1.0,1
849,254.0,208.0,120.0,109.0,89.0,78.0,1
850,17.0,2.0,2.0,2.0,2.0,1.0,1
851,20.0,18.0,2.0,2.0,2.0,1.0,1
852,103.0,96.0,4.0,2.0,2.0,1.0,1
853,74.0,71.0,4.0,2.0,2.0,1.0,1
854,19.0,17.0,9.0,2.0,2.0,1.0,1
855,42.0,40.0,2.0,2.0,2.0,1.0,1
856,17.0,2.0,2.0,2.0,2.0,1.0,1
857,86.0,83.0,43.0,2.0,2.0,1.0,1
858,7.0,7.0,4.0,2.0,2.0,1.0,1
859,42.0,40.0,2.0,2.0,2.0,1.0,1
860,17.0,2.0,2.0,2.0,2.0,1.0,1
861,17.0,2.0,2.0,2.0,2.0,1.0,1
862,58.0,56.0,31.0,27.0,25.0,21.0,1
863,20.0,18.0,2.0,2.0,2.0,1.0,1
864,73.0,70.0,4.0,2.0,2.0,1.0,1
865,2.0,2.0,2.0,2.0,2.0,1.0,1
866,196.0,182.0,102.0,92.0,78.0,70.0,1
867,208.0,193.0,2.0,2.0,2.0,1.0,1
868,9.0,9.0,4.0,2.0,2.0,1.0,1
869,105.0,97.0,4.0,2.0,2.0,1.0,1
870,188.0,175.0,4.0,2.0,2.0,1.0,1
871,134.0,125.0,4.0,2.0,2.0,1.0,1
872,134.0,125.0,4.0,2.0,2.0,1.0,1
873,53.0,50.0,29.0,25.0,23.0,20.0,1
874,165.0,154.0,87.0,78.0,2.0,1.0,1
875,17.0,2.0,2.0,2.0,2.0,1.0,1
876,20.0,18.0,2.0,2.0,2.0,1.0,1
877,16.0,2.0,2.0,2.0,2.0,1.0,1
878,208.0,193.0,2.0,2.0,2.0,1.0,1
879,7.0,7.0,4.0,2.0,2.0,1.0,1
880,84.0,81.0,4.0,2.0,2.0,1.0,1
881,186.0,173.0,4.0,2.0,2.0,1.0,1
882,186.0,173.0,4.0,2.0,2.0,1.0,1
883,250.0,233.0,30.0,26.0,24.0,1.0,1
884,250.0,233.0,30.0,26.0,24.0,1.0,1
885,74.0,71.0,4.0,2.0,2.0,1.0,1
886,8.0,8.0,4.0,2.0,2.0,1.0,1
887,86.0,83.0,43.0,2.0,2.0,1.0,1
888,56.0,53.0,30.0,26.0,24.0,1.0,1
889,56.0,53.0,30.0,26.0,24.0,1.0,1
890,104.0,97.0,4.0,2.0,2.0,1.0,1
891,71.0,68.0,1.0,1.0,1.0,1.0,1
892,71.0,68.0,1.0,1.0,1.0,1.0,1
893,,,,,,,1
894,56.0,53.0,30.0,26.0,24.0,1.0,1
895,17.0,2.0,2.0,2.0,2.0,1.0,1
896,17.0,2.0,2.0,2.0,2.0,1.0,1
897,17.0,2.0,2.0,2.0,2.0,1.0,1
898,17.0,2.0,2.0,2.0,2.0,1.0,1
899,17.0,2.0,2.0,2.0,2.0,1.0,1
900,17.0,2.0,2.0,2.0,2.0,1.0,1
901,73.0,70.0,4.0,2.0,2.0,1.0,1
902,73.0,70.0,4.0,2.0,2.0,1.0,1
903,73.0,70.0,4.0,2.0,2.0,1.0,1
904,31.0,29.0,16.0,13.0,12.0,11.0,1
905,31.0,29.0,16.0,13.0,12.0,11.0,1
906,31.0,29.0,16.0,13.0,12.0,11.0,1
907,31.0,29.0,16.0,13.0,12.0,11.0,1
908,73.0,70.0,4.0,2.0,2.0,1.0,1
909,8.0,8.0,4.0,2.0,2.0,1.0,1
910,8.0,8.0,4.0,2.0,2.0,1.0,1
911,8.0,8.0,4.0,2.0,2.0,1.0,1
912,8.0,8.0,4.0,2.0,2.0,1.0,1
913,8.0,8.0,4.0,2.0,2.0,1.0,1
914,8.0,8.0,4.0,2.0,2.0,1.0,1
915,103.0,96.0,4.0,2.0,2.0,1.0,1
916,17.0,2.0,2.0,2.0,2.0,1.0,1
917,56.0,53.0,30.0,26.0,24.0,1.0,1
918,208.0,193.0,2.0,2.0,2.0,1.0,1
919,24.0,22.0,2.0,2.0,2.0,1.0,1
920,140.0,131.0,76.0,67.0,57.0,1.0,1
921,24.0,22.0,2.0,2.0,2.0,1.0,1
922,12.0,12.0,4.0,2.0,2.0,1.0,1
923,24.0,22.0,2.0,2.0,2.0,1.0,1
924,225.0,209.0,121.0,110.0,2.0,1.0,1
925,2.0,2.0,2.0,2.0,2.0,1.0,1
926,2.0,2.0,2.0,2.0,2.0,1.0,1
927,226.0,210.0,80.0,72.0,2.0,1.0,1
928,2.0,2.0,2.0,2.0,2.0,1.0,1
929,,,,,,,1
930,2.0,2.0,2.0,2.0,2.0,1.0,1
931,126.0,118.0,4.0,2.0,2.0,1.0,1
932,2.0,2.0,2.0,2.0,2.0,1.0,1
933,2.0,2.0,2.0,2.0,2.0,1.0,1
934,2.0,2.0,2.0,2.0,2.0,1.0,1
935,126.0,118.0,4.0,2.0,2.0,1.0,1
936,2.0,2.0,2.0,2.0,2.0,1.0,1
937,126.0,118.0,4.0,2.0,2.0,1.0,1
938,126.0,118.0,4.0,2.0,2.0,1.0,1
939,2.0,2.0,2.0,2.0,2.0,1.0,1
940,126.0,118.0,4.0,2.0,2.0,1.0,1
941,126.0,118.0,4.0,2.0,2.0,1.0,1
942,126.0,118.0,4.0,2.0,2.0,1.0,1
943,126.0,118.0,4.0,2.0,2.0,1.0,1
944,126.0,118.0,4.0,2.0,2.0,1.0,1
945,73.0,70.0,4.0,2.0,2.0,1.0,1
946,73.0,70.0,4.0,2.0,2.0,1.0,1
947,17.0,2.0,2.0,2.0,2.0,1.0,1
948,18.0,16.0,1.0,1.0,1.0,1.0,1
949,17.0,2.0,2.0,2.0,2.0,1.0,1
950,224.0,208.0,120.0,109.0,89.0,78.0,1
951,12.0,12.0,4.0,2.0,2.0,1.0,1
952,105.0,97.0,4.0,2.0,2.0,1.0,1
953,126.0,118.0,4.0,2.0,2.0,1.0,1
954,2.0,2.0,2.0,2.0,2.0,1.0,1
955,18.0,16.0,1.0,1.0,1.0,1.0,1
956,17.0,2.0,2.0,2.0,2.0,1.0,1
957,17.0,2.0,2.0,2.0,2.0,1.0,1
958,2.0,2.0,2.0,2.0,2.0,1.0,1
959,8.0,8.0,4.0,2.0,2.0,1.0,1
960,17.0,2.0,2.0,2.0,2.0,1.0,1
961,2.0,2.0,2.0,2.0,2.0,1.0,1
962,2.0,2.0,2.0,2.0,2.0,1.0,1
963,17.0,2.0,2.0,2.0,2.0,1.0,1
964,,,,,,,1
965,17.0,2.0,2.0,2.0,2.0,1.0,1
966,120.0,112.0,64.0,2.0,2.0,1.0,1
967,75.0,72.0,2.0,2.0,2.0,1.0,1
968,163.0,152.0,2.0,2.0,2.0,1.0,1
969,2.0,2.0,2.0,2.0,2.0,1.0,1
970,17.0,2.0,2.0,2.0,2.0,1.0,1
971,2.0,2.0,2.0,2.0,2.0,1.0,1
972,2.0,2.0,2.0,2.0,2.0,1.0,1
973,17.0,2.0,2.0,2.0,2.0,1.0,1
974,120.0,112.0,64.0,2.0,2.0,1.0,1
975,56.0,53.0,30.0,26.0,24.0,1.0,1
976,2.0,2.0,2.0,2.0,2.0,1.0,1
977,2.0,2.0,2.0,2.0,2.0,1.0,1
978,163.0,152.0,2.0,2.0,2.0,1.0,1
979,43.0,7.0,4.0,2.0,2.0,1.0,1
980,51.0,48.0,4.0,2.0,2.0,1.0,1
981,51.0,48.0,4.0,2.0,2.0,1.0,1
982,40.0,38.0,4.0,2.0,2.0,1.0,1
983,53.0,50.0,29.0,25.0,23.0,20.0,1
984,2.0,2.0,2.0,2.0,2.0,1.0,1
985,40.0,38.0,4.0,2.0,2.0,1.0,1
986,,,,,,,1
987,7.0,7.0,4.0,2.0,2.0,1.0,1
988,7.0,7.0,4.0,2.0,2.0,1.0,1
989,2.0,2.0,2.0,2.0,2.0,1.0,1
990,24.0,22.0,2.0,2.0,2.0,1.0,1
991,8.0,8.0,4.0,2.0,2.0,1.0,1
992,8.0,8.0,4.0,2.0,2.0,1.0,1
993,8.0,8.0,4.0,2.0,2.0,1.0,1
994,17.0,2.0,2.0,2.0,2.0,1.0,1
995,1.0,1.0,1.0,1.0,1.0,1.0,1
996,65.0,63.0,37.0,33.0,2.0,1.0,1
997,65.0,63.0,37.0,33.0,2.0,1.0,1
998,65.0,63.0,37.0,33.0,2.0,1.0,1
999,65.0,63.0,37.0,33.0,2.0,1.0,1
1000,65.0,63.0,37.0,33.0,2.0,1.0,1
1001,17.0,2.0,2.0,2.0,2.0,1.0,1
1002,8.0,8.0,4.0,2.0,2.0,1.0,1
1003,18.0,16.0,1.0,1.0,1.0,1.0,1
1004,18.0,16.0,1.0,1.0,1.0,1.0,1
1005,40.0,38.0,4.0,2.0,2.0,1.0,1
1006,18.0,16.0,1.0,1.0,1.0,1.0,1
1007,58.0,56.0,31.0,27.0,25.0,21.0,1
1008,58.0,56.0,31.0,27.0,25.0,21.0,1
1009,58.0,56.0,31.0,27.0,25.0,21.0,1
1010,17.0,2.0,2.0,2.0,2.0,1.0,1
1011,58.0,56.0,31.0,27.0,25.0,21.0,1
1012,17.0,2.0,2.0,2.0,2.0,1.0,1
1013,7.0,7.0,4.0,2.0,2.0,1.0,1
1014,73.0,70.0,4.0,2.0,2.0,1.0,1
1015,73.0,70.0,4.0,2.0,2.0,1.0,1
1016,73.0,70.0,4.0,2.0,2.0,1.0,1
1017,7.0,7.0,4.0,2.0,2.0,1.0,1
1018,24.0,22.0,2.0,2.0,2.0,1.0,1
1019,7.0,7.0,4.0,2.0,2.0,1.0,1
1020,7.0,7.0,4.0,2.0,2.0,1.0,1
1021,7.0,7.0,4.0,2.0,2.0,1.0,1
1022,7.0,7.0,4.0,2.0,2.0,1.0,1
1023,,,,,,,1
1024,7.0,7.0,4.0,2.0,2.0,1.0,1
1025,7.0,7.0,4.0,2.0,2.0,1.0,1
1026,7.0,7.0,4.0,2.0,2.0,1.0,1
1027,17.0,2.0,2.0,2.0,2.0,1.0,1
1028,90.0,87.0,45.0,2.0,2.0,1.0,1
1029,12.0,12.0,4.0,2.0,2.0,1.0,1
1030,97.0,91.0,2.0,2.0,2.0,1.0,1
1031,17.0,2.0,2.0,2.0,2.0,1.0,1
1032,24.0,22.0,2.0,2.0,2.0,1.0,1
1033,16.0,2.0,2.0,2.0,2.0,1.0,1
1034,132.0,123.0,69.0,61.0,2.0,1.0,1
1035,132.0,123.0,69.0,61.0,2.0,1.0,1
1036,20.0,18.0,2.0,2.0,2.0,1.0,1
1037,16.0,2.0,2.0,2.0,2.0,1.0,1
1038,16.0,2.0,2.0,2.0,2.0,1.0,1
1039,16.0,2.0,2.0,2.0,2.0,1.0,1
1040,16.0,2.0,2.0,2.0,2.0,1.0,1
1041,16.0,2.0,2.0,2.0,2.0,1.0,1
1042,16.0,2.0,2.0,2.0,2.0,1.0,1
1043,16.0,2.0,2.0,2.0,2.0,1.0,1
1044,16.0,2.0,2.0,2.0,2.0,1.0,1
1045,16.0,2.0,2.0,2.0,2.0,1.0,1
1046,90.0,87.0,45.0,2.0,2.0,1.0,1
1047,16.0,2.0,2.0,2.0,2.0,1.0,1
1048,90.0,87.0,45.0,2.0,2.0,1.0,1
1049,7.0,7.0,4.0,2.0,2.0,1.0,1
1050,17.0,2.0,2.0,2.0,2.0,1.0,1
1051,90.0,87.0,45.0,2.0,2.0,1.0,1
1052,16.0,2.0,2.0,2.0,2.0,1.0,1
1053,17.0,2.0,2.0,2.0,2.0,1.0,1
1054,95.0,90.0,47.0,2.0,2.0,1.0,1
1055,17.0,2.0,2.0,2.0,2.0,1.0,1
1056,8.0,8.0,4.0,2.0,2.0,1.0,1
1057,16.0,2.0,2.0,2.0,2.0,1.0,1
1058,8.0,8.0,4.0,2.0,2.0,1.0,1
1059,32.0,30.0,4.0,2.0,2.0,1.0,1
1060,73.0,70.0,4.0,2.0,2.0,1.0,1
1061,73.0,70.0,4.0,2.0,2.0,1.0,1
1062,16.0,2.0,2.0,2.0,2.0,1.0,1
1063,49.0,46.0,26.0,22.0,21.0,18.0,1
1064,17.0,2.0,2.0,2.0,2.0,1.0,1
